Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.518,17.285135592451862,0.5736494049233359,0.399999529123306,-0.0007211409792454641,2.1616114875375207,0.9885866030659549,0.9410204017860627,0.9573876855876869,0.9480148933758494
1.52,17.258395478725117,0.5729351575652631,0.399999529123306,-0.0007643904128910288,2.1612314485342834,0.9887362209583197,0.9410989269792632,0.9574260910414628,0.9480715785239215
1.522,17.230101718972666,0.5721932075172957,0.399999529123306,-0.0008074534961247852,2.160845596717384,0.9888853469945366,0.9411764813823806,0.9574632742651753,0.9481270898216503
1.524,17.20026114588762,0.5714237229362371,0.399999529123306,-0.0008503233428310405,2.1604539531142866,0.989033965950361,0.9412530544239077,0.9574992301051194,0.9481814196683684
1.526,17.168880839286828,0.5706268767965051,0.399999529123306,-0.0008929931102285471,2.1600565393229494,0.9891820623487896,0.9413286353461118,0.9575339533289409,0.9482345603366228
1.528,17.13596812452929,0.5698028468639654,0.399999529123306,-0.0009354560000674716,2.159653377546583,0.989329620470732,0.9414032132161786,0.9575674386341045,0.9482865039821136
1.53,17.10153057089155,0.5689518156686464,0.399999529123306,-0.0009777052598195582,2.1592444906279273,0.9894766243659461,0.9414767769375989,0.9575996806565359,0.9483372426538463
1.532,17.065575989900452,0.5680739704763241,0.399999529123306,-0.0010197341838612056,2.1588299020830135,0.9896230578642257,0.9415493152617883,0.9576306739794369,0.9483867683044876
1.534,17.028112433623335,0.5671695032589623,0.399999529123306,-0.0010615361146491752,2.1584096361343734,0.9897689045868346,0.9416208167999273,0.95766041314226,0.9484350728009127
1.536,16.989148192916133,0.5662386106639954,0.399999529123306,-0.0011031044438886426,2.15798371774367,0.9899141479581774,0.9416912700350172,0.9576888926498394,0.9484821479349421
1.538,16.948691795629493,0.565281493982445,0.399999529123306,-0.001144432613693301,2.157552172643715,0.9900587712176961,0.9417606633341384,0.9577161069816668,0.9485279854342518
1.54,16.906752004773338,0.5642983591158549,0.399999529123306,-0.0011855141177372274,2.1571150273698403,0.9902027574319856,0.941828984960901,0.9577420506013075,0.9485725769734528
1.542,16.863337816640062,0.5632894165420351,0.399999529123306,-0.001226342502398213,2.156672309290597,0.9903460895071171,0.9418962230880779,0.9577667179659454,0.948615914185326
1.544,16.818458458886774,0.562254881279606,0.399999529123306,-0.0012669113678922587,2.156224046637743,0.990488750201158,0.9419623658104105,0.9577901035360499,0.9486579886722075
