Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.018,10.875549605753337,0.2993393876568947,0.4,-0.001156677140958675,1.5959919588386402,0.928104644602011,0.8931263393765864,0.9182007703481474,0.9034228230928045
2.02,10.834335055868092,0.298948312904167,0.4,-0.001133005215728118,1.5961487847912337,0.9280798577874508,0.8930915287770602,0.9181654468314954,0.9033860283467752
2.022,10.793974279409783,0.29857195291051486,0.4,-0.0011092458582526315,1.5963055921019043,0.9280554133582173,0.8930576321951705,0.9181311762331137,0.9033502795262282
2.024,10.754470361902742,0.29821031318659386,0.4,-0.0010854025151633177,1.5964623725698288,0.9280313205475822,0.893024657643521,0.9180979648297558,0.9033155839253627
2.026,10.715826264777945,0.29786339733662404,0.4,-0.0010614786338319544,1.5966191179701068,0.9280075883926807,0.8929926128500145,0.9180658186243662,0.9032819485469683
2.028,10.67804482535429,0.2975312070677276,0.4,-0.001037477661926623,1.596775820057534,0.9279842257317454,0.8929615052558668,0.9180347433447387,0.903249380100748
2.03,10.641128756835956,0.2972137421993602,0.4,-0.0010134030469696553,1.5969324705703682,0.9279612412014608,0.8929313420137547,0.9180047444422892,0.9032178850017694
2.032,10.60508064832551,0.2969110006728323,0.4,-0.000989258235897751,1.5970890612341002,0.9279386432344336,0.8929021299860943,0.9179758270909385,0.9031874693690383
2.034,10.569902964852941,0.29662297856091135,0.4,-0.0009650466746244561,1.5972455837652115,0.9279164400567824,0.8928738757434538,0.9179479961861078,0.9031581390242005
2.036,10.535598047420265,0.2963496700775091,0.4,-0.0009407718076048516,1.597402029874927,0.9278946396858461,0.8928465855630964,0.9179212563438265,0.9031298994903693
2.038,10.502168113061899,0.2960910675874412,0.4,-0.0009164370774026395,1.5975583912729587,0.9278732499280105,0.8928202654276572,0.9178956118999503,0.9031027559910769
2.04,10.46961525492044,0.2958471616162617,0.4,-0.0008920459242594739,1.597714659671237,0.9278522783766553,0.8927949210239512,0.917871066909492,0.9030767134493537
2.042,10.43794144233804,0.29561794086016463,0.4,-0.0008676017856667238,1.5978708267876305,0.9278317324102184,0.8927705577419122,0.9178476251460631,0.9030517764869302
2.044,10.40714852096304,0.2954033921959516,0.4,-0.000843108095939511,1.598026884349645,0.9278116191903817,0.8927471806736661,0.9178252901014253,0.9030279494235659
2.046,10.377238212871978,0.2952035006910601,0.4,-0.0008185682857932113,1.5981828240981153,0.9277919456603735,0.8927247946127315,0.9178040649851531,0.903005236276501
2.048,10.348212116706742,0.29501824961365153,0.4,-0.0007939857819222583,1.598338637790869,0.9277727185433917,0.8927034040533545,0.9177839527244068,0.9029836407600327
2.05,10.3200717078269,0.2948476204427522,0.4,-0.0007693640065814365,1.5984943172063744,0.9277539443411461,0.8926830131899711,0.9177649559638138,0.9029631662852153
2.052,10.292818338476986,0.29469159287845104,0.4,-0.0007447063771695038,1.5986498541473648,0.9277356293325176,0.8926636259168008,0.9177470770654589,0.9029438159596826
2.054,10.266453237968827,0.2945501448521436,0.4,-0.0007200163058153272,1.5988052404444415,0.9277177795723378,0.8926452458275695,0.9177303181089854,0.9029255925875934
2.056,10.24097751287862,0.2944232525368252,0.4,-0.0006952971989663697,1.5989604679596483,0.9277004008902849,0.8926278762153586,0.9177146808917988,0.9029084986696966
2.058,10.21639214725888,0.2943108903574289,0.4,-0.0006705524569797131,1.5991155285900183,0.9276834988898999,0.8926115200725852,0.917700166929383,0.9028925364035202
2.06,10.19269800286497,0.2942130310012069,0.4,-0.0006457854737154519,1.5992704142710947,0.9276670789477164,0.8925961800911064,0.9176867774557192,0.9028777076836778
2.062,10.169895819396327,0.2941296454281528,0.4,-0.0006209996361326436,1.5994251169804183,0.927651146212511,0.8925818586624511,0.9176745134238115,0.9028640141022964
2.064,10.147986214752086,0.29406070288146224,0.4,-0.0005961983238876483,1.5995796287409845,0.927635705604668,0.8925685578781768,0.9176633755063173,0.90285145694956
2.066,10.126969685301214,0.29400617089803427,0.4,-0.000571384908935042,1.5997339416246663,0.9276207618156587,0.89255627953035,0.9176533640962807,0.902840037214374
2.068,10.106846606166876,0.2939660153190041,0.4,-0.000546562755130937,1.5998880477556017,0.9276063193076388,0.8925450251121512,0.9176444793079704,0.9028297555851426
2.07,10.087617231525126,0.2939402003003162,0.4,-0.0005217352178388926,1.600041939313545,0.9275923823131578,0.8925347958186013,0.9176367209778177,0.9028206124506651
2.072,10.069281694917658,0.2939286883233264,0.4,-0.000496905643538248,1.6001956085371787,0.9275789548349811,0.8925255925474082,0.917630088665456,0.9028126079011431
2.074,10.051840009578678,0.2939314402054406,0.4,-0.00047207736943506143,1.6003490477273885,0.9275660406460289,0.8925174158999359,0.9176245816548624,0.902805741729304
2.076,10.035292068775682,0.2939484151107825,0.4,-0.00044725372307548555,1.6005022492504937,0.9275536432894217,0.8925102661822901,0.9176201989555938,0.9028000134316339
2.078,10.019637646164165,0.2939795705608956,0.4,-0.00042243802196176424,1.6006552055414367,0.9275417660786418,0.8925041434065216,0.9176169393041251,0.9027954222097234
2.08,10.00487639615604,0.2940248624454735,0.4,-0.00039763357317067986,1.600807909106928,0.927530412097802,0.892499047291948,0.9176148011652826,0.9027919669717225
2.082,9.991007854301818,0.29408424503312175,0.4,-0.0003728436729746349,1.6009603525285507,0.9275195842020225,0.8924949772665869,0.9176137827337704,0.9027896463339022
2.084,9.97803143768632,0.2941576709821502,0.4,-0.00034807160646519846,1.6011125284658125,0.9275092850179202,0.8924919324687058,0.9176138819357953,0.9027884586223253
2.086,9.965946445337945,0.2942450913513955,0.4,-0.00032332064717930097,1.6012644296591494,0.9274995169441994,0.8924899117484825,0.9176150964307812,0.9027884018746207
2.088,9.954752058651312,0.2943464556110732,0.4,-0.0002985940567279069,1.601416048932887,0.9274902821523535,0.8924889136697757,0.9176174236131777,0.9027894738418647
2.09,9.944447341823258,0.2944617116536604,0.4,-0.000273895084427349,1.6015673791981495,0.9274815825874673,0.8924889365120062,0.9176208606143561,0.9027916719905601
2.092,9.93503124230202,0.2945908058048098,0.4,-0.0002492269669331549,1.6017184134557114,0.9274734199691255,0.8924899782721437,0.9176254043045983,0.9027949935047215
2.094,9.926502591249596,0.29473368283429413,0.4,-0.000224592927876549,1.601869144798804,0.9274657957924223,0.8924920366668015,0.917631051295169,0.9027994352880572
2.096,9.918860104017108,0.29489028596698286,0.4,-0.0001999961775034599,1.6020195664158654,0.9274587113290725,0.8924951091344343,0.9176377979404787,0.9028049939662497
2.098,9.912102380633145,0.2950605568938506,0.4,-0.00017543991231621818,1.6021696715932365,0.9274521676286209,0.8924991928376376,0.9176456403403264,0.9028116658893327
2.1,9.906227906304933,0.2952444357830194,0.4,-0.00015092731471777465,1.6023194537178045,0.9274461655197527,0.8925042846655512,0.9176545743422307,0.9028194471341636
2.102,9.901235051932286,0.29544186129083455,0.4,-0.0001264615526586227,1.602468906279577,0.927440705611697,0.8925103812363582,0.9176645955438386,0.9028283335069869
2.104,9.897122074634199,0.29565277057297645,0.4,-0.00010204577928625758,1.6026180228742195,0.9274357882957301,0.8925174788998833,0.9176756992954167,0.9028383205460913
2.106,9.893887118288038,0.2958770992956056,0.4,-7.768313259735506e-05,1.6027667972055148,0.927431413746769,0.8925255737402867,0.9176878807024204,0.9028494035245545
2.108,9.891528214081188,0.29611478164655086,0.4,-5.3376735092503786e-05,1.6029152230877757,0.9274275819250593,0.892534661578851,0.9177011346281407,0.9028615774530779
2.11,9.89004328107508,0.2963657503465291,0.4,-2.9129693433673463e-05,1.6030632944481913,0.9274242925779541,0.8925447379768596,0.9177154556964257,0.902874837082905
2.112,9.889430126781512,0.29662993666041065,0.4,-4.94509810425463e-06,1.6032110053291135,0.9274215452417813,0.8925557982385658,0.9177308382944763,0.9028891769088245
2.114,9.88968644775116,0.29690727040852266,0.4,1.9173976928147903e-05,1.6033583498902821,0.9274193392438,0.8925678374142502,0.9177472765757145,0.9029045911722583
2.116,9.890809830174174,0.29719767997799773,0.4,4.32244745463308e-05,1.60350532241099,0.9274176737042416,0.8925808503033619,0.9177647644627217,0.9029210738644244
2.118,9.892797750492766,0.29750109233416466,0.4,6.720335481533523e-05,1.6036519172921775,0.9274165475384368,0.8925948314577467,0.917783295650246,0.9029386187295856
2.12,9.895647576025725,0.2978174330319894,0.4,9.110759531167834e-05,1.60379812905847,0.9274159594590241,0.8926097751849539,0.9178028636082761,0.9029572192683673
2.122,9.899356565604693,0.29814662622755767,0.4,0.00011493419144979141,1.6039439523601493,0.9274159079782408,0.8926256755516263,0.9178234615851824,0.9029768687411558
2.124,9.903921870222176,0.29848859468961486,0.4,0.00013868015680582407,1.6040893819750572,0.9274163914102921,0.8926425263869652,0.9178450826109186,0.9029975601715656
2.126,9.90934053369115,0.2988432598111514,0.4,0.00016234252343863307,1.604234412810434,0.9274174078737992,0.8926603212862733,0.9178677195002884,0.9030192863499797
2.128,9.915609493316186,0.29921054162104366,0.4,0.00018591834220811303,1.604379039904693,0.9274189552943217,0.8926790536145697,0.91789136485627,0.9030420398371563
2.13,9.922725580575955,0.2995903587957519,0.4,0.00020940468309068794,1.6045232584291271,0.9274210314069552,0.892698716510277,0.9179160110733995,0.9030658129679039
2.132,9.930685521817082,0.29998262867107345,0.4,0.00023279863549211844,1.604667063689544,0.9274236337590006,0.8927193028889779,0.9179416503412113,0.9030905978548202
2.134,9.939485938959177,0.30038726725395504,0.4,0.0002560973085574446,1.60481045112784,0.9274267597127036,0.8927408054472382,0.9179682746477326,0.9031163863920934
2.136,9.949123350210991,0.30080418923436875,0.4,0.0002792978314782166,1.6049534163235009,0.927430406448064,0.8927632166664957,0.9179958757830297,0.9031431702593642
2.138,9.959594170797576,0.30123330799724835,0.4,0.00030239735379683285,1.605095954995038,0.9274345709657091,0.892786528817011,0.9180244453428078,0.903170940925646
2.14,9.970894713698362,0.30167453563449464,0.4,0.0003253930457081373,1.605238063001349,0.9274392500898346,0.8928107339618802,0.9180539747320567,0.9031996896533009
2.142,9.983021190396007,0.3021277829570447,0.4,0.0003482820983580943,1.605379736343017,0.9274444404712066,0.8928358239611038,0.9180844551687468,0.9032294075020706
2.144,9.995969711636002,0.30259295950701254,0.4,0.0003710617241396904,1.6055209711635365,0.9274501385902238,0.8928617904757131,0.9181158776875663,0.9032600853331582
2.146,10.009736288196818,0.30306997356990295,0.4,0.0003937291569858835,1.6056617637504689,0.9274563407600414,0.8928886249719511,0.9181482331437072,0.9032917138133607
2.148,10.024316831670598,0.3035587321868976,0.4,0.0004162816526597446,1.60580211053653,0.9274630431297484,0.8929163187255028,0.9181815122166875,0.9033242834192491
2.15,10.039707155254202,0.30405914116721555,0.4,0.0004387164890416136,1.6059420081006055,0.927470241687603,0.8929448628257773,0.918215705414217,0.9033577844413936
2.152,10.055902974550571,0.3045711051005552,0.4,0.0004610309664134122,1.6060814531686984,0.9274779322643185,0.8929742481802344,0.9182508030760977,0.9033922069886318
2.154,10.072899908380236,0.30509452736961407,0.4,0.00048322240773993606,1.6062204426148035,0.9274861105364018,0.8930044655187581,0.9182867953781628,0.9034275409923793
2.156,10.090693479602946,0.3056293101626913,0.4,0.0005052881589472659,1.6063589734617165,0.9274947720295403,0.8930355053980715,0.9183236723362471,0.9034637762109786
2.158,10.109279115949212,0.30617535448637495,0.4,0.0005272255891981213,1.6064970428817658,0.9275039121220349,0.8930673582061918,0.9183614238101908,0.9035009022340844
2.16,10.128652150861768,0.30673256017831496,0.4,0.0005490320911642928,1.6066346481974785,0.9275135260482793,0.8931000141669231,0.9184000395078732,0.9035389084870845
2.162,10.148807824346727,0.30730082592008323,0.4,0.0005707050812959793,1.6067717868821771,0.9275236089022822,0.8931334633443865,0.9184395089892743,0.9035777842355532
2.164,10.169741283834437,0.30788004925012685,0.4,0.0005922420000881619,1.6069084565605019,0.9275341556412282,0.89316769564758,0.918479821670562,0.9036175185897342
2.166,10.191447585049803,0.30847012657681083,0.4,0.0006136403123438412,1.6070446550088655,0.9275451610890797,0.893202700834973,0.9185209668282048,0.9036581005090517
2.168,10.213921692892114,0.30907095319155486,0.4,0.0006348975074342688,1.607180380155839,0.9275566199402152,0.8932384685191275,0.9185629336031063,0.903699518806649
2.17,10.23715848232409,0.30968242328206746,0.4,0.0006560110995560002,1.6073156300824651,0.9275685267631011,0.8932749881713458,0.9186057110047594,0.9037417621539496
2.172,10.261152739270221,0.31030442994567675,0.4,0.0006769786279848958,1.607450403022503,0.9275808760039972,0.8933122491263429,0.9186492879154206,0.9037848190852399
2.174,10.285899161524098,0.3109368652027596,0.4,0.0006977976573268992,1.6075846973626062,0.9275936619906929,0.8933502405869409,0.9186936530942998,0.9038286780022725
2.176,10.31139235966481,0.3115796200102733,0.4,0.0007184657777657183,1.607718511642427,0.9276068789362706,0.8933889516287818,0.9187387951817657,0.9038733271788855
2.178,10.337626857982107,0.3122325842753889,0.4,0.0007389806053072371,1.6078518445546546,0.927620520942897,0.8934283712050586,0.9187847027035624,0.9039187547656383
2.18,10.3645970954104,0.31289564686922905,0.4,0.0007593397820207818,1.6079846949449856,0.9276345820056385,0.8934684881512613,0.9188313640750401,0.9039649487944604
2.182,10.392297426471284,0.3135686956407101,0.4,0.0007795409762770706,1.6081170618120246,0.9276490560162979,0.8935092911899359,0.9188787676053913,0.9040118971833099
2.184,10.420722122224678,0.3142516174304935,0.4,0.0007995818829829687,1.608248944307118,0.9276639367672725,0.8935507689354529,0.9189269015018977,0.9040595877408426
2.186,10.449865371228249,0.3149442980850439,0.4,0.0008194602238128788,1.6083803417341205,0.9276792179554308,0.8935929098987845,0.9189757538741793,0.9041080081710864
2.188,10.479721280505212,0.3156466224707963,0.4,0.0008391737474368847,1.6085112535490949,0.9276948931860041,0.89363570249229,0.9190253127384503,0.9041571460781216
2.19,10.510283876520177,0.3163584744884355,0.4,0.0008587202297454813,1.6086416793599456,0.927710955976493,0.8936791350345005,0.9190755660217741,0.9042069889707633
2.192,10.541547106163128,0.3170797370872872,0.4,0.0008780974740710065,1.608771618925983,0.9277273997605866,0.8937231957549108,0.9191265015663198,0.9042575242672442
2.194,10.573504837741218,0.31781029227981983,0.4,0.0008973033114056076,1.6089010721574328,0.9277442178920906,0.8937678727987659,0.9191781071336158,0.9043087392998953
2.196,10.606150861978449,0.31855002115626374,0.4,0.0009163356006158567,1.6090300391148646,0.9277614036488651,0.8938131542318487,0.919230370408802,0.9043606213198262
2.198,10.639478893022897,0.31929880389934173,0.4,0.0009351922286538505,1.6091585200085716,0.9277789502367663,0.8938590280452593,0.9192832790048723,0.9044131575015938
2.2,10.673482569461603,0.32005651979911715,0.4,0.0009538711107649028,1.609286515197878,0.9277968507935962,0.8939054821601913,0.9193368204669151,0.904466334947871
2.202,10.708155455342759,0.3208230472679564,0.4,0.000972370190691671,1.6094140251903843,0.927815098393049,0.8939525044326954,0.9193909822763411,0.9045201406940994
2.204,10.743491041205287,0.32159826385561074,0.4,0.0009906874408748202,1.6095410506411574,0.9278336860486632,0.8940000826584349,0.9194457518551021,0.9045745617131342
2.206,10.779482745115466,0.32238204626441114,0.4,0.0010088208626500678,1.609667592351846,0.9278526067177686,0.8940482045774252,0.9195011165698963,0.9046295849198743
2.208,10.816123913710715,0.3231742703645851,0.4,0.0010267684864417117,1.609793651269752,0.9278718533054301,0.8940968578787604,0.9195570637363617,0.904685197175878
2.21,10.85340782325014,0.3239748112096878,0.4,0.001044528371952485,1.6099192284868258,0.9278914186683876,0.8941460302053219,0.919613580623252,0.90474138529396
2.212,10.891327680671996,0.324783543052153,0.4,0.001062098608349839,1.6100443252386132,0.9279112956189859,0.8941957091584667,0.9196706544565951,0.9047981360427707
2.214,10.929876624657632,0.3256003393589613,0.4,0.0010794773144485004,1.6101689429031383,0.9279314769290969,0.8942458823026959,0.9197282724238331,0.9048554361513537
2.216,10.96904772670211,0.32642507282742733,0.4,0.0010966626388893984,1.6102930829997322,0.9279519553340309,0.8942965371702987,0.9197864216779429,0.9049132723136808
2.218,11.00883399219103,0.327257615401103,0.4,0.0011136527603148162,1.6104167471878013,0.9279727235364325,0.8943476612659732,0.9198450893415324,0.9049716311931626
2.22,11.049228361483756,0.3280978382858005,0.4,0.0011304458875398553,1.6105399372655438,0.9279937742101639,0.8943992420714174,0.9199042625109144,0.9050304994271315
2.222,11.090223711002587,0.32894561196573036,0.4,0.0011470402597200694,1.61066265516861,0.9280151000041708,0.8944512670498934,0.9199639282601549,0.9050898636312991
2.224,11.131812854328052,0.3298008062197596,0.4,0.0011634341465153592,1.6107849029687038,0.9280366935463282,0.8945037236507606,0.9200240736450943,0.9051497104041801
2.226,11.173988543299883,0.3306632901377816,0.4,0.0011796258482499812,1.6109066828721368,0.9280585474472685,0.8945565993139744,0.9200846857073408,0.9052100263314883
2.228,11.216743469123829,0.3315329321372075,0.4,0.001195613696068764,1.6110279972183277,0.9280806543041848,0.8946098814745536,0.9201457514782337,0.9052707979904965
2.23,11.26007026348388,0.33240959997956554,0.4,0.0012113960520893858,1.6111488484782543,0.9281030067046125,0.894663557567009,0.920207257982776,0.9053320119543629
2.232,11.30396149966004,0.3332931607872214,0.4,0.0012269713095508057,1.6112692392528443,0.9281255972301835,0.8947176150297348,0.9202691922435325,0.9053936547964209
2.234,11.348409693651236,0.33418348106020557,0.4,0.0012423378929577052,1.61138917227133,0.9281484184603543,0.8947720413093616,0.9203315412844972,0.9054557130944302
2.236,11.393407305303494,0.3350804266931581,0.4,0.0012574942582210293,1.6115086503895495,0.9281714629761053,0.8948268238650662,0.9203942921349215,0.9055181734347889
2.238,11.438946739442967,0.335983862992378,0.4,0.0012724388927944873,1.6116276765881952,0.9281947233636083,0.8948819501728393,0.9204574318331091,0.9055810224167035
2.24,11.48502034701394,0.33689365469298843,0.4,0.0012871703158071018,1.611746253971024,0.9282181922178633,0.8949374077297093,0.9205209474301699,0.9056442466563164
2.242,11.531620426221396,0.3378096659762051,0.4,0.0013016870781916686,1.6118643857630217,0.9282418621463001,0.8949931840579195,0.9205848259937369,0.9057078327907909
2.244,11.578739223678278,0.33873176048671366,0.4,0.0013159877628092119,1.611982075308515,0.9282657257723459,0.8950492667090568,0.9206490546116409,0.9057717674823477
2.246,11.626368935557002,0.3396598013501514,0.4,0.0013300709845693048,1.6120993260692522,0.9282897757389539,0.8951056432681316,0.9207136203955437,0.9058360374222558
2.248,11.674501708745398,0.34059365119069107,0.4,0.0013439353905463343,1.6122161416224343,0.9283140047120968,0.8951623013576084,0.9207785104845293,0.9059006293347761
2.25,11.723129642006583,0.3415331721487281,0.4,0.0013575796600915854,1.6123325256587095,0.9283384053842167,0.8952192286413825,0.9208437120486492,0.9059655299810532
2.252,11.772244787142963,0.3424782258986651,0.4,0.0013710025049412191,1.6124484819801224,0.9283629704776366,0.8952764128287036,0.9209092122924231,0.9060307261629571
2.254,11.821839150163937,0.3434286736667962,0.4,0.0013842026693200438,1.6125640144980338,0.9283876927479277,0.8953338416780455,0.9209749984582939,0.9060962047268729
2.256,11.87190469245726,0.3443843762492829,0.4,0.0013971789300410886,1.6126791272309966,0.9284125649872318,0.8953915030009177,0.9210410578300339,0.9061619525674363
2.258,11.922433331964026,0.34534519403022723,0.4,0.0014099300966009872,1.6127938243025952,0.9284375800275402,0.8954493846656217,0.9211073777361024,0.9062279566312142
2.26,11.973416944356838,0.34631098699983126,0.4,0.0014224550112710763,1.6129081099392566,0.9284627307439237,0.8955074746009463,0.9211739455529554,0.9062942039203304
2.262,12.024847364221369,0.3472816147726502,0.4,0.0014347525491842802,1.6130219884680208,0.9284880100577163,0.895565760799804,0.9212407487083013,0.9063606814960337
2.264,12.076716386240786,0.34825693660592477,0.4,0.001446821618417668,1.6131354643142823,0.9285134109396477,0.8956242313228071,0.9213077746843098,0.9064273764822061
2.266,12.129015766383251,0.34923681141800256,0.4,0.001458661160070755,1.6132485419995028,0.9285389264129253,0.8956828743017787,0.9213750110207627,0.906494276068815
2.268,12.181737223091979,0.3502210978068353,0.4,0.001470270148339442,1.6133612261388872,0.9285645495562661,0.8957416779432033,0.9214424453181558,0.906561367515303
2.27,12.234872438478074,0.3512096540685578,0.4,0.0014816475905856587,1.6134735214390363,0.9285902735068726,0.89580063053161,0.9215100652407444,0.906628638153916
2.272,12.288413059515596,0.3522023382161371,0.4,0.0014927925274026124,1.6135854326955739,0.9286160914633572,0.8958597204328926,0.921577858519534,0.9066960753929709
2.274,12.34235069923909,0.3531990079980979,0.4,0.0015037040326757046,1.613696964790739,0.9286419966886089,0.895918936097561,0.9216458129552145,0.9067636667200587
2.276,12.396676937943038,0.3541995209173131,0.4,0.0015143812136390212,1.613808122690963,0.9286679825126058,0.8959782660639266,0.9217139164210395,0.9068313997051844
2.278,12.45138332438347,0.35520373424986273,0.4,0.0015248232109274587,1.6139189114444188,0.9286940423351676,0.896037698961218,0.9217821568656457,0.9068992620038412
2.28,12.50646137698115,0.35621150506395205,0.4,0.0015350291986243947,1.6140293361785438,0.9287201696286523,0.8960972235126282,0.9218505223158164,0.9069672413600205
2.282,12.56190258502663,0.35722269023889364,0.4,0.0015449983843049654,1.614139402097551,0.9287463579405905,0.896156828538291,0.9219190008791848,0.9070353256091532
2.284,12.617698409886554,0.35823714648413874,0.4,0.0015547300090748613,1.6142491144799116,0.9287726008962615,0.8962165029581866,0.9219875807468776,0.907103502680986
2.286,12.673840286211492,0.3592547303583676,0.4,0.001564223347604704,1.6143584786758238,0.9287988922012075,0.8962762357949746,0.9220562501960999,0.9071717606023889
2.288,12.730319623144732,0.3602752982886236,0.4,0.001573477708159918,1.6144675001046624,0.9288252256436846,0.8963360161767568,0.9221249975926589,0.9072400875000936
2.29,12.787127805532261,0.36129870658949526,0.4,0.0015824924326261613,1.614576184252416,0.9288515950970527,0.8963958333397644,0.9221938113934254,0.9073084716033643
2.292,12.844256195133385,0.36232481148233786,0.4,0.0015912668965302307,1.6146845366691023,0.9288779945220987,0.8964556766309715,0.9222626801487354,0.907376901246597
2.294,12.901696131832214,0.36335346911453725,0.4,0.0015998005090565068,1.6147925629661786,0.9289044179692976,0.8965155355106359,0.9223315925047273,0.9074453648718499
2.296,12.959438934849475,0.3643845355788008,0.4,0.0016080927130588587,1.6149002688139327,0.9289308595810069,0.896575399554763,0.9224005372056189,0.9075138510313017
2.298,13.017475903954848,0.3654178669324872,0.4,0.0016161429850680697,1.615007659938872,0.9289573135935955,0.8966352584574954,0.9224695030959202,0.9075823483896406
2.3,13.07579832067931,0.3664533192169548,0.4,0.001623950835294714,1.6151147421210914,0.928983774339506,0.8966951020334256,0.9225384791225826,0.9076508457263792
2.302,13.134397449527679,0.3674907484769389,0.4,0.0016315158076275372,1.6152215211916432,0.9290102362492478,0.896754920219833,0.9226074543370836,0.9077193319380991
2.304,13.19326453919085,0.36853001077994296,0.4,0.0016388374796272825,1.6153280030298949,0.9290366938533259,0.8968147030788438,0.9226764178974508,0.9077877960406224
2.306,13.25239082375789,0.3695709622356494,0.4,0.001645915462516012,1.6154341935608847,0.9290631417840973,0.8968744407995126,0.9227453590702176,0.9078562271711108
2.308,13.311767523927493,0.3706134590153349,0.4,0.0016527494011618655,1.6155400987526682,0.9290895747775603,0.8969341236998281,0.9228142672323162,0.9079246145900901
2.31,13.371385848218997,0.37165735737129957,0.4,0.0016593389740593113,1.6156457246136653,0.9291159876750754,0.8969937422286399,0.9228831318729065,0.9079929476834047
2.312,13.43123699418241,0.37270251365629153,0.4,0.0016656838933048342,1.6157510771900059,0.9291423754250129,0.8970532869675072,0.9229519425951379,0.908061215964094
2.314,13.49131214960767,0.37374878434293646,0.4,0.0016717839045681114,1.6158561625628727,0.929168733084334,0.8971127486324699,0.9230206891178487,0.9081294090741998
2.316,13.551602493732597,0.3747960260431549,0.4,0.0016776387870586311,1.6159609868458464,0.929195055820099,0.8971721180757406,0.9230893612771979,0.9081975167864965
2.318,13.612099198449759,0.3758440955275745,0.4,0.0016832483534877987,1.6160655561822537,0.9292213389109039,0.897231386287318,0.9231579490282333,0.9082655290061493
2.32,13.67279342951169,0.37689284974492715,0.4,0.0016886124500264945,1.616169876742511,0.9292475777482472,0.8972905443965209,0.923226442446393,0.9083334357722962
2.322,13.733676347734697,0.37794214584142516,0.4,0.0016937309562581237,1.6162739547214895,0.9292737678378254,0.8973495836734465,0.9232948317289429,0.9084012272595596
2.324,13.7947391102007,0.37899184118011753,0.4,0.0016986037851271295,1.6163777963358654,0.9292999048007544,0.897408495530345,0.9233631071963474,0.9084688937794804
2.326,13.855972871457338,0.38004179336021854,0.4,0.0017032308828830083,1.6164814078214944,0.9293259843747206,0.89746727152292,0.9234312592935762,0.908536425781879
2.328,13.917368784715762,0.38109186023640385,0.4,0.0017076122290198025,1.6165847954307815,0.9293520024150602,0.8975259033515482,0.9234992785913446,0.9086038138561442
2.33,13.978918003046406,0.3821418999380735,0.4,0.0017117478362111101,1.6166879654300679,0.9293779548957644,0.8975843828624193,0.9235671557872891,0.9086710487324459
2.332,14.04061168057209,0.38319177088857226,0.4,0.0017156377502405898,1.6167909240970284,0.9294038379104144,0.8976427020486003,0.9236348817070785,0.9087381212828757
2.334,14.102440973658778,0.3842413318243702,0.4,0.0017192820499280007,1.6168936777180754,0.9294296476730427,0.89770085305102,0.9237024473054598,0.9088050225225136
2.336,14.16439704210337,0.38529044181418787,0.4,0.0017226808470507614,1.6169962325857807,0.9294553805189212,0.8977588281593741,0.9237698436672386,0.9088717436104209
2.338,14.226471050318816,0.386338960278078,0.4,0.0017258342862610655,1.6170985949963073,0.92948103290528,0.8978166198129556,0.9238370620081966,0.9089382758505613
2.34,14.288654168515924,0.3873867470064421,0.4,0.001728742544998542,1.6172007712468612,0.9295066014119494,0.897874220601405,0.9239040936759438,0.9090046106926482
2.342,14.350937573882192,0.3884336621789917,0.4,0.001731405833398499,1.617302767633155,0.9295320827419347,0.8979316232653843,0.9239709301507073,0.9090707397329196
2.344,14.41331245175702,0.3894795663836392,0.4,0.0017338243941957432,1.6174045904468932,0.9295574737219141,0.8979888206971745,0.9240375630460559,0.9091366547148423
2.346,14.475769996803603,0.390524320635325,0.4,0.0017359985026240126,1.617506245973272,0.9295827713026688,0.8980458059411957,0.9241039841095625,0.9092023475297425
2.348,14.538301414176912,0.39156778639476447,0.4,0.0017379284663110192,1.6176077404885032,0.9296079725594378,0.8981025721944518,0.9241701852234024,0.9092678102173666
2.35,14.600897920688025,0.39260982558712243,0.4,0.0017396146251691391,1.6177090802573515,0.9296330746922054,0.8981591128069004,0.9242361584048905,0.9093330349663703
2.352,14.66355074596424,0.3936503006206011,0.4,0.0017410573512817511,1.6178102715307041,0.9296580750259121,0.8982154212817449,0.9243018958069545,0.909398014114738
2.354,14.726251133605224,0.394689074404945,0.4,0.0017422570487852606,1.6179113205431555,0.9296829710106003,0.8982714912756553,0.924367389718548,0.9094627401501317
2.356,14.788990342334627,0.39572601036985294,0.4,0.0017432141537468149,1.6180122335106157,0.9297077602214849,0.898327316598913,0.9244326325650023,0.9095272057101711
2.358,14.851759647147434,0.39676097248329767,0.4,0.001743929134037744,1.6181130166279507,0.929732440358957,0.8983828912154825,0.9244976169083168,0.9095914035826446
2.36,14.91455034045246,0.3977938252697441,0.4,0.001744402489202741,1.6182136760666415,0.9297570092485159,0.898438209243011,0.9245623354473896,0.909655326705652
2.362,14.977353733210284,0.39882443382826877,0.4,0.0017446347503248124,1.618314217972472,0.9297814648406315,0.8984932649527544,0.9246267810181885,0.9097189681676808
2.364,15.04016115606603,0.3998526638505689,0.4,0.001744626479886018,1.6184146484632482,0.9298058052105405,0.8985480527694335,0.9246909465938635,0.9097823212076137
2.366,15.102963960477265,0.4008783816388645,0.4,0.00174437827162403,1.61851497362654,0.9298300285579705,0.898602567271019,0.9247548252847999,0.9098453792146712
