Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSAC2A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.672,7.006939731035743,0.40892929430787683,0.399999529123306,-0.0014788915654525068,1.684033995846763,0.9981258695937023,0.9423136252106142,0.9545945182067839,0.9467816316923208
2.674,6.953663634386497,0.40791870117870205,0.399999529123306,-0.0014808494415379837,1.6851086600649678,0.9980919241118841,0.9422564099769336,0.9545310974685954,0.9467178960812148
2.676,6.900321602828365,0.40690976422122094,0.399999529123306,-0.0014825546891729074,1.6861914340520263,0.9980579123134712,0.9421991246451329,0.9544676383782077,0.9466541071116232
2.678,6.846922722825796,0.40590265068966463,0.399999529123306,-0.0014840077686403372,1.6872821701323883,0.9980238409077913,0.9421417797562563,0.9544041522852412,0.9465902763135537
2.68,6.793476063522575,0.40489752692072284,0.399999529123306,-0.0014852091818747472,1.6883807175039474,0.9979897166933235,0.9420843859322594,0.9543406505924225,0.9465264152841344
2.682,6.739990675246714,0.40389455830665555,0.399999529123306,-0.001486159472225065,1.6894869222408426,0.9979555465553285,0.9420269538730276,0.9542771447527315,0.9464625356845816
2.684,6.6864755880238,0.4028939092687575,0.399999529123306,-0.0014868592242110621,1.6906006272985736,0.9979213374634033,0.9419694943533197,0.9542136462664983,0.946398649237102
2.686,6.632939810099423,0.401895743231191,0.399999529123306,-0.0014873090632731775,1.6917216725214206,0.9978870964689681,0.9419120182196488,0.9541501666784495,0.9463347677217392
2.688,6.579392326470536,0.40090022259517855,0.399999529123306,-0.0014875096555158718,1.692849894652185,0.9978528307026857,0.9418545363870944,0.9540867175747054,0.9462709029731583
2.69,6.525842097426368,0.3999075087135735,0.399999529123306,-0.0014874617074446027,1.693985127344239,0.9978185473718119,0.9417970598360539,0.9540233105797297,0.9462070668773774
2.692,6.47229805709871,0.39891776186579997,0.399999529123306,-0.0014871659656965162,1.6951272011758924,0.997784253757484,0.941739599608929,0.9539599573532354,0.946143271368443
2.694,6.418769112022219,0.397931141233178,0.399999529123306,-0.0014866232167649485,1.696275943667066,0.9977499572119464,0.9416821668067553,0.9538966695870452,0.9460795284250538
2.696,6.365264139704547,0.3969478048746287,0.399999529123306,-0.0014858342867178347,1.697431179298271,0.9977156651557127,0.9416247725857732,0.9538334590019109,0.9460158500671338
2.698,6.311791987206912,0.39596790970276713,0.399999529123306,-0.0014848000409101224,1.6985927295318826,0.9976813850746757,0.941567428153943,0.953770337344292,0.9459522483523569
2.7,6.258361469734933,0.3949916114603888,0.399999529123306,-0.0014835213836902846,1.6997604128357078,0.9976471245171541,0.9415101447674091,0.9537073163830969,0.9458887353726251
2.702,6.2049813692403255,0.3940190646973458,0.399999529123306,-0.0014819992581010368,1.700934044708824,0.99761289109089,0.9414529337269093,0.9536444079063863,0.9458253232505032
2.704,6.151660433033294,0.3930504227478233,0.399999529123306,-0.001480234645574349,1.702113437709691,0.9975786924599925,0.9413958063741398,0.9535816237180418,0.9457620241356096
2.706,6.098407372406181,0.39208583770801403,0.399999529123306,-0.0014782285656208644,1.703298401486508,0.9975445363418304,0.9413387740880691,0.9535189756344029,0.9456988502009681
2.708,6.045230861268217,0.3911254604141958,0.399999529123306,-0.0014759820755138116,1.7044887428098134,0.99751043050388,0.9412818482812121,0.9534564754808716,0.9456358136393213
2.71,5.992139534791929,0.39016944042121454,0.399999529123306,-0.0014734962699675266,1.705684265607297,0.997476382760525,0.9412250403958585,0.9533941350884884,0.9455729266594077
2.712,5.939141988071037,0.38921792598137067,0.399999529123306,-0.001470772280810672,1.7068847710008166,0.9974424009698142,0.9411683619002644,0.953331966290481,0.9455102014822068
2.714,5.886246774790389,0.3882710640237199,0.399999529123306,-0.0014678112766542712,1.7080900573455922,0.9974084930301782,0.9411118242848036,0.953269980918787,0.9454476503371488
2.716,5.833462405907756,0.3873290001337789,0.399999529123306,-0.001464614462554643,1.7092999202715577,0.9973746668771079,0.9410554390580874,0.9532081908005552,0.9453852854583001
2.718,5.780797348348035,0.38639187853364654,0.399999529123306,-0.00146118307967136,1.7105141527268442,0.9973409304797956,0.9409992177430493,0.9531466077546229,0.945323119080517
2.72,5.728260023709671,0.3854598420625365,0.399999529123306,-0.0014575184049203127,1.7117325450233722,0.9973072918377441,0.9409431718730006,0.9530852435879753,0.9452611634355775
2.722,5.675858806983837,0.38453303215772455,0.399999529123306,-0.0014536217506220057,1.7129548848845237,0.9972737589773413,0.9408873129876576,0.953024110092187,0.9451994307482888
2.724,5.62360202528618,0.3836115888359115,0.399999529123306,-0.0014494944641451676,1.7141809574948665,0.9972403399484088,0.9408316526291449,0.9529632190398487,0.9451379332325757
2.726,5.5714979566016565,0.38269565067500233,0.399999529123306,-0.0014451379275458017,1.7154105455518986,0.9972070428207215,0.9407762023379739,0.952902582180979,0.9450766830875496
2.728,5.519554828542264,0.3817853547962972,0.399999529123306,-0.0014405535572017583,1.7166434293197879,0.9971738756805029,0.940720973649003,0.952842211239426,0.9450156924935629
2.73,5.467780817118192,0.38088083684710694,0.399999529123306,-0.0014357428034429587,1.7178793866850632,0.9971408466268993,0.9406659780873771,0.9527821179092589,0.9449549736082481
2.732,5.416184045522173,0.37998223098377637,0.399999529123306,-0.0014307071501773471,1.7191181932142328,0.9971079637684338,0.9406112271644546,0.952722313851151,0.9448945385625479
2.734,5.3647725829275625,0.37908966985513004,0.399999529123306,-0.0014254481145127061,1.720359622213289,0.9970752352194413,0.9405567323737192,0.9526628106887606,0.9448343994567345
2.736,5.313554443299921,0.37820328458633085,0.399999529123306,-0.0014199672463744073,1.7216034447890638,0.9970426690964925,0.9405025051866817,0.9526036200051037,0.9447745683564226
2.738,5.26253758422261,0.3773232047631545,0.399999529123306,-0.0014142661281192348,1.7228494299123944,0.9970102735148005,0.9404485570487744,0.9525447533389293,0.9447150572885784
2.74,5.21172990573618,0.37644955841667993,0.399999529123306,-0.0014083463741453525,1.7240973444830674,0.9969780565846227,0.940394899375239,0.9524862221810932,0.9446558782375267
2.742,5.161139249192054,0.3755824720083909,0.399999529123306,-0.0014022096304985526,1.7253469533964867,0.9969460264076478,0.9403415435470103,0.9524280379709342,0.9445970431409563
2.744,5.110773396120253,0.3747220704156938,0.399999529123306,-0.0013958575744748539,1.7265980196120385,0.9969141910733862,0.940288500906602,0.9523702120926563,0.9445385638859303
2.746,5.060640067111695,0.3738684769178415,0.399999529123306,-0.0013892919142195908,1.727850304223099,0.9968825586555493,0.9402357827539911,0.9523127558717153,0.9444804523048994
2.748,5.010746920714793,0.37302181318227473,0.399999529123306,-0.0013825143883230565,1.7291035665286472,0.9968511372084337,0.9401834003425086,0.952255680571216,0.9444227201717229
2.75,4.961101552346855,0.3721821992513632,0.399999529123306,-0.0013755267654128442,1.730357564106433,0.9968199347633033,0.9401313648747347,0.9521989973883183,0.9443653791976978
2.752,4.911711493220047,0.37134975352955935,0.399999529123306,-0.0013683308437429465,1.7316120528876577,0.99678895932478,0.9400796874984054,0.9521427174506572,0.9443084410276018
2.754,4.862584209282327,0.37052459277095445,0.399999529123306,-0.0013609284507797503,1.7328667872331198,0.9967582188672347,0.9400283793023276,0.9520868518127743,0.9442519172357459
2.756,4.813727100173318,0.36970683206723876,0.399999529123306,-0.0013533214427850144,1.7341215200107716,0.9967277213311935,0.9399774513123108,0.9520314114525702,0.9441958193220469
2.758,4.765147498195158,0.36889658483605714,0.399999529123306,-0.0013455117043959129,1.7353760026746496,0.9966974746197494,0.939926914487112,0.9519764072677702,0.9441401587081156
2.76,4.716852667298669,0.36809396280977,0.399999529123306,-0.0013375011482022869,1.7366299853451141,0.9966674865949903,0.9398767797144001,0.9519218500724124,0.9440849467333653
2.762,4.668849802084627,0.3672990760246039,0.399999529123306,-0.001329291714321151,1.7378832168903604,0.9966377650744432,0.9398270578067438,0.95186775059336,0.9440301946511445
2.764,4.621146026820564,0.3665120328101966,0.399999529123306,-0.0013208853699686093,1.7391354450091392,0.9966083178275328,0.9397777594976161,0.9518141194668316,0.9439759136248902
2.766,4.573748394472863,0.3657329397795331,0.399999529123306,-0.0013122841090292205,1.7403864163146439,0.9965791525720632,0.9397288954374314,0.9517609672349634,0.9439221147243128
2.768,4.526663885754568,0.364961901819268,0.399999529123306,-0.0013034899516229709,1.7416358764195037,0.9965502769707206,0.9396804761896038,0.9517083043423947,0.9438688089216054
