Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.412,9.399041122949763,0.4002202238381156,0.4,3.0395092901157066e-05,1.8789042289623918,0.9953301630223275,0.9402327735048472,0.9529710728062835,0.9448952811176053
8.414,9.400134341535004,0.40023981080016163,0.4,3.033851110404101e-05,1.878950425721721,0.9953314459113359,0.9402342934250325,0.9529725865481596,0.9448968662987531
8.416,9.401225441004662,0.4002593211244901,0.4,3.0277367312785902e-05,1.8789962728091227,0.9953327392801931,0.9402358171798086,0.9529741009829348,0.9448984535029307
8.418,9.402314257460878,0.4002787519881682,0.4,3.0211680189013745e-05,1.8790417688417382,0.9953340430050482,0.9402373445891535,0.9529756159190236,0.9449000425346137
8.42,9.403400627689434,0.400298100587388,0.4,3.0141469049908734e-05,1.8790869124642469,0.9953353569617613,0.9402388754735709,0.952977131165675,0.9449016331990224
8.422,9.404484389183258,0.40031736413784863,0.4,3.0066753863643615e-05,1.8791317023488672,0.9953366810259127,0.9402404096541085,0.9529786465329957,0.9449032253021451
8.424,9.40556538016578,0.4003365398751316,0.4,2.998755524471718e-05,1.8791761371953561,0.9953380150728159,0.9402419469523811,0.9529801618319731,0.9449048186507598
8.426,9.40664343961412,0.4003556250550748,0.4,2.990389444920476e-05,1.879220215731007,0.9953393589775315,0.9402434871905911,0.9529816768745006,0.9449064130524614
8.428,9.407718407282085,0.40037461695414023,0.4,2.9815793369923e-05,1.879263936710643,0.9953407126148766,0.9402450301915479,0.9529831914733973,0.9449080083156804
8.43,9.408790123723016,0.40039351286977914,0.4,2.9723274531508898e-05,1.8793072989166097,0.9953420758594386,0.9402465757786895,0.952984705442433,0.9449096042497084
8.432,9.409858430312436,0.4004123101207932,0.4,2.9626361085414658e-05,1.8793503011587658,0.9953434485855865,0.9402481237761023,0.95298621859635,0.9449112006647193
8.434,9.41092316927053,0.4004310060476899,0.4,2.952507680481965e-05,1.879392942274469,0.9953448306674839,0.9402496740085415,0.9529877307508856,0.9449127973717931
8.436,9.411984183684432,0.40044959801303504,0.4,2.9419446079459365e-05,1.8794352211285625,0.9953462219790987,0.9402512263014496,0.9529892417227933,0.9449143941829364
8.438,9.41304131753032,0.40046808340180123,0.4,2.9309493910373965e-05,1.8794771366133565,0.9953476223942173,0.9402527804809783,0.9529907513298658,0.9449159909111056
