Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eXST1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.03,7.038605204088156,0.342361105863639,0.4,-0.0005134931556479541,1.9433081232926372,0.9952689693675946,0.9379614289946796,0.9499523291146661,0.942048073346932
3.032,7.0203629202918245,0.3422160243872083,0.4,-0.0004999616166478662,1.943250724337618,0.9952717470815837,0.9379572322970533,0.9499456500076942,0.942042116504633
3.034,7.002608346513277,0.34208002823908484,0.4,-0.0004863985089322191,1.9431933358166074,0.9952746838855311,0.937953508312901,0.949939531273344,0.9420367093354168
3.036,6.985342580970892,0.3419531133070685,0.4,-0.00047280595760631935,1.9431359303320148,0.9952777822896248,0.9379502587909624,0.9499339741064471,0.9420318533178867
3.038,6.96856664540202,0.3418352741441891,0.4,-0.00045918608645969866,1.9430784806269694,0.9952810447205761,0.9379474853499916,0.94992897957035,0.9420275497937574
3.04,6.952281485115925,0.34172650397370097,0.4,-0.00044554101765496753,1.9430209595958283,0.9952844735210469,0.9379451894785483,0.9499245485968811,0.942023799967748
3.042,6.93648796905797,0.3416267946942252,0.4,-0.00043187287141792976,1.9429633402945665,0.9952880709491206,0.9379433725348404,0.9499206819863647,0.942020604907525
3.044,6.921186889884867,0.3415361368850358,0.4,-0.00041818376572889634,1.942905595951044,0.9952918391778176,0.9379420357466167,0.9499173804076779,0.9420179655436934
3.046,6.906378964051081,0.3414545198114932,0.4,-0.00040447581601532867,1.9428476999751427,0.9952957802946566,0.9379411802111142,0.9499146443983556,0.9420158826698406
3.048,6.8920648319062225,0.3413819314306203,0.4,-0.00039075113484574845,1.9427896259687722,0.9952998963012573,0.9379408068950542,0.9499124743647394,0.9420143569426281
3.05,6.87824505780348,0.3413183583968202,0.4,-0.000377011831625044,1.9427313477357357,0.9953041891129903,0.9379409166346894,0.9499108705821693,0.9420133888819328
3.052,6.864920130218952,0.34126378606773583,0.4,-0.0003632600122911089,1.9426728392914554,0.995308660558669,0.937941510135903,0.949909833195223,0.9420129788710375
3.054,6.852090461881919,0.34121819851024693,0.4,-0.00034949777901294296,1.9426140748725507,0.9953133123802862,0.9379425879743573,0.949909362217997,0.942013127156871
3.056,6.839756389915919,0.3411815785066069,0.4,-0.0003357272298901499,1.9425550289462654,0.9953181462327954,0.9379441505956942,0.9499094575344342,0.9420138338502966
3.058,6.827918175990649,0.341153907560717,0.4,-0.000321950458653962,1.9424956762197414,0.9953231636839346,0.9379461983157826,0.9499101188986917,0.9420150989264481
3.06,6.816576006484569,0.34113516590453313,0.4,-0.000308169554369725,1.9424359916491312,0.9953283662140946,0.9379487313210187,0.9499113459355555,0.9420169222251142
3.062,6.805729992658223,0.3411253325046095,0.4,-0.0002943866011409726,1.9423759504485498,0.9953337552162304,0.9379517496686738,0.9499131381408958,0.9420193034511717
3.064,6.795380170838148,0.34112438506877485,0.4,-0.0002806036778150243,1.9423155280988587,0.9953393319958148,0.9379552532872906,0.9499154948821662,0.9420222421750639
3.066,6.785526502611393,0.34113230005294126,0.4,-0.0002668228576902342,1.94225470035628,0.9953450977708382,0.9379592419771292,0.9499184153989446,0.942025737833327
3.068,6.77616887503051,0.3411490526680399,0.4,-0.0002530462082248247,1.9421934432608374,0.9953510536718464,0.9379637154106616,0.9499218988035167,0.9420297897291636
3.07,6.767307100829028,0.34117461688709194,0.4,-0.00023927579074743176,1.9421317331446184,0.9953572007420236,0.9379686731331106,0.9499259440814994,0.9420343970330598
3.072,6.758940918647292,0.3412089654524041,0.4,-0.00022551366016929534,1.9420695466398572,0.9953635399373184,0.9379741145630405,0.9499305500925079,0.9420395587834505
3.074,6.751069993268653,0.3412520698828931,0.4,-0.0002117618646982214,1.9420068606868337,0.9953700721266088,0.93798003899299,0.9499357155708601,0.942045273887428
3.076,6.743693915865906,0.34130390048153625,0.4,-0.0001980224455542476,1.941943652541585,0.9953767980919102,0.9379864455901544,0.9499414391263241,0.9420515411214956
3.078,6.7368122042579515,0.3413644263429466,0.4,-0.00018429743668714002,1.9418798997834277,0.9953837185286245,0.9379933333971124,0.9499477192449036,0.9420583591323648
3.08,6.730424303176567,0.34143361536107364,0.4,-0.00017058886449565128,1.9418155803222872,0.99539083404583,0.9380007013325966,0.9499545542896629,0.9420657264377967
3.082,6.72452958454329,0.3415114342370258,0.4,-0.00015689874754866735,1.9417506724058322,0.9953981451666098,0.9380085481923116,0.9499619425015913,0.9420736414274861
3.084,6.719127347756265,0.34159784848701735,0.4,-0.00014322909630817347,1.9416851546264104,0.9954056523284224,0.9380168726497922,0.9499698820005037,0.9420821023639866
3.086,6.714216819987065,0.3416928224504332,0.4,-0.00012958191285416496,1.9416190059277845,0.9954133558835095,0.9380256732573077,0.9499783707859806,0.9420911073836792
3.088,6.709797156487356,0.3417963192980179,0.4,-0.00011595919061143375,1.9415522056116652,0.9954212560993454,0.9380349484468076,0.9499874067383449,0.9421006544977806
3.09,6.705867440905379,0.34190830104018194,0.4,-0.00010236291407835564,1.94148473334404,0.9954293531591204,0.9380446965309098,0.9499969876196732,0.9421107415933925
3.092,6.7024266856121475,0.3420287285354261,0.4,-8.87950585576089e-05,1.941416569161293,0.9954376471622679,0.9380549157039305,0.9500071110748461,0.9421213664345911
3.094,6.6994738320373175,0.34215756149888543,0.4,-7.52575898889479e-05,1.9413476934761187,0.9954461381250229,0.9380656040429523,0.9500177746326305,0.9421325266635546
3.096,6.697007751014623,0.3422947585109868,0.4,-6.175246418396344e-05,1.9412780870832222,0.9954548259810218,0.938076759508936,0.9500289757067992,0.9421442198017301
3.098,6.695027243136843,0.3424402770262267,0.4,-4.82816275629519e-05,1.9412077311648088,0.9954637105819363,0.9380883799478685,0.9500407115972817,0.9421564432510371
