Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,34.403699900638316,0.40000002524778816,0.4,0.0,1.431419708901237,0.9999999913060578,0.9919935378249138,0.999999995492736,0.9959841726474757
1.0058283805847169e-10,34.40369990063831,0.4000000252477881,0.4,-2.9664577419495737e-19,1.4314197089012375,0.9999999913060578,0.9919935378249138,0.999999995492736,0.9959841726474757
1.0058283805847169e-10,34.40369990063831,0.4000000252477881,0.4,-2.9664577419495737e-19,1.4314197089012375,0.9999999913060578,0.9919935378249138,0.999999995492736,0.9959841726474757
0.002,34.40369990053213,0.40000002524517514,0.4,-5.898536589505115e-12,1.4314197089017149,0.9999999913061285,0.9919935378249731,0.9999999954927712,0.9959841726475223
0.004,34.40369990021364,0.40000002523737505,0.4,-1.1795304344710016e-11,1.4314197089026746,0.9999999913063404,0.9919935378251503,0.9999999954928763,0.9959841726476615
0.006,34.403699899682906,0.40000002522444716,0.4,-1.768909854825733e-11,1.4314197089038476,0.9999999913066931,0.9919935378254449,0.9999999954930511,0.9959841726478929
0.008,34.40369989894007,0.40000002520644884,0.4,-2.3578728124957736e-11,1.431419708905144,0.9999999913071859,0.991993537825856,0.9999999954932951,0.9959841726482157
0.01,34.4036998979853,0.40000002518343747,0.4,-2.946301550992935e-11,1.4314197089065308,0.9999999913078179,0.9919935378263829,0.9999999954936081,0.9959841726486298
0.012,34.40369989681881,0.4000000251554692,0.4,-3.5340796570778364e-11,1.4314197089079945,0.9999999913085889,0.9919935378270247,0.9999999954939893,0.9959841726491343
0.014,34.40369989544085,0.400000025122599,0.4,-4.1210920317938055e-11,1.4314197089095302,0.9999999913094977,0.991993537827781,0.9999999954944389,0.9959841726497288
0.016,34.40369989385172,0.40000002508488225,0.4,-4.707224869282717e-11,1.431419708911133,0.9999999913105438,0.9919935378286507,0.9999999954949557,0.9959841726504125
0.018,34.40369989205177,0.4000000250423731,0.4,-5.2923656490030526e-11,1.4314197089127976,0.9999999913117268,0.9919935378296331,0.9999999954955398,0.9959841726511849
0.02,34.40369989004135,0.4000000249951246,0.4,-5.876403114113414e-11,1.4314197089145213,0.9999999913130453,0.9919935378307273,0.9999999954961905,0.9959841726520453
0.022,34.4036998878209,0.4000000249431905,0.4,-6.459227274498826e-11,1.4314197089162999,0.9999999913144992,0.9919935378319329,0.9999999954969075,0.9959841726529934
0.024,34.403699885390864,0.4000000248866225,0.4,-7.040729378453139e-11,1.4314197089181313,0.9999999913160873,0.9919935378332485,0.9999999954976904,0.9959841726540283
0.026,34.403699882751745,0.4000000248254731,0.4,-7.620801898412135e-11,1.431419708920011,0.9999999913178088,0.9919935378346735,0.9999999954985384,0.9959841726551492
0.028,34.403699879904075,0.4000000247597935,0.4,-8.19933852706257e-11,1.4314197089219347,0.9999999913196628,0.991993537836207,0.9999999954994513,0.9959841726563556
0.03,34.403699876848414,0.4000000246896349,0.4,-8.776234173018865e-11,1.4314197089239011,0.9999999913216486,0.9919935378378486,0.9999999955004286,0.9959841726576472
0.032,34.40369987358539,0.4000000246150481,0.4,-9.351384933802502e-11,1.4314197089259064,0.9999999913237654,0.9919935378395968,0.9999999955014698,0.995984172659023
0.034,34.40369987011564,0.40000002453608274,0.4,-9.924688094761188e-11,1.4314197089279466,0.9999999913260117,0.9919935378414511,0.9999999955025743,0.9959841726604821
0.036,34.40369986643985,0.40000002445278926,0.4,-1.0496042124745563e-10,1.4314197089300205,0.9999999913283872,0.9919935378434105,0.9999999955037417,0.9959841726620244
0.038,34.40369986255874,0.40000002436521703,0.4,-1.1065346660329164e-10,1.431419708932123,0.9999999913308908,0.991993537845474,0.9999999955049713,0.9959841726636487
