Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.204,34.40369896817994,0.400000008301188,0.4,-3.1783957783909643e-10,-4.150725254232979e-09,0.9999999918043563,0.991993538232502,0.9999999957361992,0.9959841729686846
0.206,34.40369895614791,0.40000000810311725,0.4,-3.1840314603071353e-10,-4.034607315045666e-09,0.9999999918102047,0.9919935382372802,0.9999999957390544,0.9959841729724508
0.208,34.40369894411588,0.40000000790504664,0.4,-3.1896671422233063e-10,-3.918489375858386e-09,0.9999999918160533,0.9919935382420587,0.9999999957419098,0.9959841729762172
0.21,34.40369893208385,0.40000000770697597,0.4,-3.1953028241394773e-10,-3.802371436671172e-09,0.9999999918219015,0.991993538246837,0.999999995744765,0.9959841729799835
0.212,34.403698920051816,0.4000000075089049,0.4,-3.2009385060556483e-10,-3.6862534974838593e-09,0.9999999918277499,0.9919935382516154,0.9999999957476202,0.9959841729837499
0.214,34.40369890801979,0.40000000731083446,0.4,-3.2065741879718193e-10,-3.5701355582965463e-09,0.9999999918335983,0.9919935382563938,0.9999999957504754,0.9959841729875163
0.216,34.40369889598776,0.40000000711276373,0.4,-3.2122098698879903e-10,-3.4540176191092995e-09,0.9999999918394468,0.9919935382611721,0.9999999957533305,0.9959841729912825
0.218,34.40369888395573,0.400000006914693,0.4,-3.2178455518041613e-10,-3.3378996799219866e-09,0.9999999918452953,0.9919935382659506,0.9999999957561859,0.9959841729950489
0.22,34.403698871923694,0.400000006716622,0.4,-3.2234812337203323e-10,-3.2217817407347662e-09,0.9999999918511435,0.9919935382707289,0.9999999957590411,0.9959841729988153
0.222,34.40369885989167,0.40000000651855155,0.4,-3.2291169156365033e-10,-3.1056638015475195e-09,0.999999991856992,0.9919935382755072,0.9999999957618964,0.9959841730025817
0.224,34.40369884785964,0.4000000063204806,0.4,-3.2347525975526743e-10,-2.9895458623601734e-09,0.9999999918628403,0.9919935382802855,0.9999999957647515,0.9959841730063479
0.226,34.403698835827605,0.40000000612241016,0.4,-3.2403882794688453e-10,-2.8734279231729597e-09,0.9999999918686888,0.9919935382850639,0.9999999957676068,0.9959841730101142
0.228,34.40369882379557,0.40000000592433915,0.4,-3.2460239613850163e-10,-2.7573099839856136e-09,0.999999991874537,0.9919935382898423,0.9999999957704621,0.9959841730138805
0.23,34.40369881176355,0.40000000572626854,0.4,-3.2516596433011873e-10,-2.641192044798433e-09,0.9999999918803854,0.9919935382946207,0.9999999957733173,0.9959841730176471
0.232,34.403698799731515,0.400000005528198,0.4,-3.2572953252173583e-10,-2.525074105611087e-09,0.9999999918862339,0.991993538299399,0.9999999957761725,0.9959841730214133
0.234,34.40369878769948,0.400000005330127,0.4,-3.26293100713353e-10,-2.408956166423794e-09,0.9999999918920822,0.9919935383041774,0.9999999957790278,0.9959841730251796
0.236,34.40369877566745,0.4000000051320562,0.4,-3.2685666890497003e-10,-2.292838227236514e-09,0.9999999918979308,0.9919935383089559,0.999999995781883,0.995984173028946
0.238,34.403698763635425,0.40000000493398546,0.4,-3.2742023709658713e-10,-2.176720288049234e-09,0.999999991903779,0.991993538313734,0.9999999957847383,0.9959841730327124
0.24,34.40369875160339,0.4000000047359148,0.4,-3.279838052882043e-10,-2.0606023488620204e-09,0.9999999919096273,0.9919935383185124,0.9999999957875935,0.9959841730364787
0.242,34.40369873957136,0.4000000045378441,0.4,-3.285473734798214e-10,-1.9444844096746743e-09,0.9999999919154758,0.9919935383232907,0.9999999957904486,0.995984173040245
0.244,34.40369872753933,0.40000000433977334,0.4,-3.291109416714385e-10,-1.8283664704875532e-09,0.9999999919213242,0.9919935383280691,0.9999999957933039,0.9959841730440113
0.246,34.403698715507296,0.40000000414170245,0.4,-3.296745098630556e-10,-1.7122485313002072e-09,0.9999999919271727,0.9919935383328475,0.9999999957961592,0.9959841730477776
0.248,34.40369870347527,0.40000000394363183,0.4,-3.302380780546727e-10,-1.5961305921129273e-09,0.999999991933021,0.9919935383376259,0.9999999957990144,0.9959841730515441
0.25,34.40369869144324,0.40000000374556116,0.4,-3.308016462462898e-10,-1.4800126529256474e-09,0.9999999919388695,0.9919935383424042,0.9999999958018696,0.9959841730553103
0.252,34.40369867941121,0.40000000354749043,0.4,-3.313652144379069e-10,-1.3638947137384006e-09,0.9999999919447179,0.9919935383471826,0.9999999958047249,0.9959841730590767
0.254,34.403698667379174,0.4000000033494196,0.4,-3.31928782629524e-10,-1.247776774551187e-09,0.9999999919505662,0.9919935383519609,0.99999999580758,0.9959841730628429
