Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.564,15.43327231786076,0.5483078651808584,0.4045355785971987,-0.0017224030775029667,0.4045355785971987,0.9995557941799089,0.9473513637764961,0.9611300458610054,0.9529945235116736
1.566,15.370624096955927,0.5468671694317526,0.40450205015465956,-0.0017579944088864407,0.40450205015465956,0.9996026082106039,0.9473459858657222,0.9610966771988125,0.9529711996870636
1.568,15.30670101728551,0.5454051070207137,0.40446866844140583,-0.0017932276742017802,0.40446866844140583,0.999648457479078,0.9473393193687529,0.9610619462121747,0.952946482671718
1.57,15.24151606493968,0.543921982214857,0.4044354458880547,-0.00182809756837912,0.4044354458880547,0.9996933273013926,0.9473313551961736,0.961025850546713,0.9529203672260439
1.572,15.175082415662798,0.5424181027892048,0.4044023947125073,-0.0018625988602976973,0.4044023947125073,0.9997372030883674,0.9473220844295077,0.9609883880385464,0.9528928483009715
1.574,15.107413432174758,0.540893779963516,0.4043695269206412,-0.00189672639370015,0.4043695269206412,0.9997800703605879,0.9473114983357039,0.9609495567249847,0.9528639210506885
1.576,15.038522661459671,0.539349328337924,0.40433685430700694,-0.0019304750880906256,0.40433685430700694,0.9998219147633673,0.9472995883815403,0.9609093548551438,0.9528335808452912
1.578,14.968423832022554,0.5377850658274022,0.4043043884555307,-0.0019638399396164057,0.4043043884555307,0.9998627220816501,0.9472863462479324,0.9608677809004719,0.9528018232833422
1.58,14.89713085111454,0.5362013135950594,0.4042721407402228,-0.001996816021932756,0.4042721407402228,0.9999024782548451,0.9472717638441396,0.9608248335651786,0.9527686442043215
1.582,14.824657801927286,0.5345983959842883,0.4042401223258919,-0.0020293984870507083,0.4042401223258919,0.9999411693915745,0.9472558333218464,0.9607805117965559,0.952734039700963
1.584,14.75101894075717,0.5329766404497768,0.4042083441688654,-0.002061582566167493,0.4042083441688654,0.9999787817843285,0.9472385470891188,0.9607348147951843,0.9526980061314634
1.586,14.676228694139894,0.5313363774873967,0.40417681701771635,-0.002093363570479337,0.40417681701771635,1.0000153019240103,0.9472198978242128,0.9606877420250094,0.9526605401315508
1.588,14.600301655956166,0.5296779405629949,0.40414555141399633,-0.0021247368919763516,0.40414555141399633,1.0000507165143604,0.947199878489228,0.9606392932232837,0.9526216386264048
1.59,14.523252584509079,0.5280016660400968,0.4041145576929759,-0.0021556980042192354,0.4041145576929759,1.000085012486248,0.9471784823435958,0.9605894684103646,0.9525812988424177
1.592,14.445096399573876,0.5263078931065481,0.40408384598439145,-0.002186242463097525,0.40408384598439145,1.000118177011819,0.9471557029573858,0.9605382678993563,0.9525395183187826
