Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSDC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,34.403699900638316,0.4000000252477882,0.4,0.0,1.4314197089012368,0.9999999913060578,0.9919935378249138,0.999999995492736,0.9959841726474757
0.002,34.40369990053214,0.40000002524517486,0.4,-5.89853657869687e-12,1.4314197089012368,0.9999999913061285,0.9919935378249731,0.9999999954927711,0.9959841726475223
0.004,34.403699900213645,0.400000025237375,0.4,-1.1795304297153735e-11,1.4314197089012368,0.9999999913063404,0.9919935378251503,0.9999999954928763,0.9959841726476615
0.006,34.40369989968291,0.4000000252244469,0.4,-1.7689098455306416e-11,1.4314197089012366,0.9999999913066929,0.9919935378254449,0.9999999954930512,0.9959841726478929
0.008,34.403699898940076,0.40000002520644834,0.4,-2.357872787852973e-11,1.4314197089012362,0.9999999913071854,0.9919935378258558,0.999999995493295,0.9959841726482156
0.01,34.403699897985305,0.4000000251834364,0.4,-2.946301507327621e-11,1.4314197089012348,0.9999999913078172,0.9919935378263823,0.9999999954936077,0.9959841726486294
0.012,34.403699896818814,0.40000002515546706,0.4,-3.5340795790423004e-11,1.431419708901232,0.9999999913085874,0.9919935378270239,0.9999999954939889,0.9959841726491337
0.014,34.40369989544086,0.40000002512259625,0.4,-4.121091895826072e-11,1.4314197089012264,0.9999999913094957,0.99199353782778,0.9999999954944381,0.9959841726497278
0.016,34.40369989385173,0.40000002508487836,0.4,-4.7072246522531385e-11,1.4314197089012166,0.9999999913105412,0.9919935378286492,0.9999999954949547,0.9959841726504113
0.018,34.403699892051776,0.40000002504236754,0.4,-5.292365321729366e-11,1.4314197089012008,0.999999991311723,0.9919935378296311,0.9999999954955383,0.9959841726511831
0.02,34.40369989004136,0.4000000249951175,0.4,-5.876402644170881e-11,1.4314197089011766,0.9999999913130408,0.9919935378307246,0.9999999954961887,0.9959841726520431
0.022,34.403699887820906,0.4000000249431814,0.4,-6.459226618438298e-11,1.4314197089011411,0.9999999913144935,0.9919935378319293,0.9999999954969052,0.9959841726529904
0.024,34.40369988539087,0.4000000248866114,0.4,-7.040728487205179e-11,1.4314197089010912,0.9999999913160801,0.9919935378332442,0.9999999954976875,0.9959841726540245
0.026,34.40369988275175,0.40000002482545943,0.4,-7.620800716206194e-11,1.4314197089010225,0.9999999913177998,0.9919935378346684,0.999999995498535,0.9959841726551449
0.028,34.403699879904075,0.4000000247597768,0.4,-8.199336998344264e-11,1.431419708900931,0.999999991319652,0.9919935378362007,0.9999999954994471,0.9959841726563504
