Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.854,-0.7713816674469844,0.32396714684820804,0.399999529123306,-0.000622075011019548,1.8960578587273589,1.0358369539643477,0.9629258535772395,0.9664392972676712,0.9627937994712521
2.856,-0.7934327582464845,0.3237339937868158,0.399999529123306,-0.0006029761929674793,1.895752023621164,1.035796325802113,0.9628905643276666,0.9664092614278555,0.9627602407575029
2.858,-0.814795297585917,0.32351465769627785,0.399999529123306,-0.0005838227287249539,1.8954493934572565,1.035756099959893,0.9628560923892461,0.9663801377829282,0.9627275954566336
2.86,-0.8354673804726878,0.32330913721225896,0.399999529123306,-0.0005646180776368687,1.8951499305411208,1.035716281047209,0.9628224414441723,0.9663519291164968,0.9626958668539155
2.862,-0.8554472264347802,0.3231174286571805,0.399999529123306,-0.0005453656980707921,1.8948535967884845,1.0356768734983914,0.9627896149209502,0.9663246379620427,0.9626650579717864
2.864,-0.8747331794751426,0.3229395260495941,0.399999529123306,-0.0005260690468400313,1.8945603537388536,1.0356378815719318,0.9627576159941071,0.9662982666028586,0.9626351715696876
2.866,-0.8933237080054208,0.3227754211137912,0.399999529123306,-0.0005067315786290646,1.894270162569162,1.0355993093499285,0.9627264475840202,0.9662728170720892,0.9626062101440157
2.868,-0.9112174047589822,0.32262510328965416,0.399999529123306,-0.00048735674542153053,1.8939829841075126,1.0355611607376192,0.9626961123568504,0.966248291152868,0.962578175928177
2.87,-0.9284129866834591,0.3224885597427387,0.399999529123306,-0.00046794799593069807,1.8936987788470152,1.0355234394630046,0.962666612724591,0.9662246903785512,0.962551070892753
2.872,-0.9449092948127729,0.3223657753745899,0.399999529123306,-0.0004485087750326133,1.8934175069597114,1.0354861490765606,0.9626379508452236,0.9662020160330533,0.9625248967457731
2.874,-0.9607052941188594,0.32225673283328554,0.399999529123306,-0.0004290425232018403,1.893139128310568,1.035449292951037,0.9626101286229847,0.9661802691512748,0.9624996549330916
2.876,-0.9758000733430718,0.3221614125242068,0.399999529123306,-0.0004095526759499924,1.8928636024715508,1.0354128742813475,0.9625831477087389,0.9661594505196285,0.9624753466388725
2.878,-0.9901928448074758,0.32207979262102837,0.399999529123306,-0.0003900426632669707,1.892590888735756,1.0353768960845444,0.9625570095004629,0.966139560676663,0.9624519727861789
2.88,-1.0038829442060277,0.3220118490769338,0.399999529123306,-0.000370515909065103,1.8923209461315984,1.0353413611998803,0.9625317151438337,0.9661205999137769,0.9624295340376667
2.882,-1.0168698303758439,0.32195755563604556,0.399999529123306,-0.0003509758306260997,1.8920537334370493,1.0353062722889586,0.9625072655329259,0.9661025682760317,0.9624080307963817
2.884,-1.029153085048564,0.32191688384507056,0.399999529123306,-0.0003314258380510194,1.8917892091939106,1.0352716318359647,0.9624836613110103,0.9660854655630547,0.962387463206659
2.886,-1.0407324125820139,0.32188980306516335,0.399999529123306,-0.0003118693337131575,1.8915273317221255,1.035237442147988,0.9624609028714619,0.9660692913300358,0.9623678311551256
2.888,-1.0516076396721836,0.3218762804839953,0.399999529123306,-0.00029230971171405123,1.8912680591341218,1.0352037053554222,0.9624389903587662,0.9660540448888156,0.9623491342718009
2.89,-1.0617787150457176,0.32187628112803657,0.399999529123306,-0.0002727503573425128,1.8910113493491592,1.0351704234124515,0.9624179236696312,0.9660397253090633,0.9623313719312995
2.892,-1.071245709132948,0.3218897678750463,0.399999529123306,-0.00025319464653688245,1.8907571601077053,1.035137598097621,0.9623977024541993,0.9660263314195464,0.962314543254131
2.894,-1.0800088137216632,0.321916701466766,0.399999529123306,-0.00023364594535041383,1.890505448985806,1.0351052310144844,0.9623783261173587,0.9660138618094853,0.9622986471080976
2.896,-1.088068341591655,0.321957040521818,0.399999529123306,-0.00021410760941998065,1.890256173409453,1.0350733235923337,0.9623597938201542,0.9660023148299987,0.9622836821097873
2.898,-1.0954247261302292,0.3220107415488097,0.399999529123306,-0.00019458298343801681,1.8900092906689525,1.0350418770870111,0.962342104481295,0.9659916885956333,0.9622696466261637
2.9,-1.1020785209287376,0.3220777589596337,0.399999529123306,-0.00017507540062787927,1.8897647579332617,1.0350108925817951,0.9623252567787589,0.9659819809859793,0.9622565387762464
2.902,-1.1080303993603113,0.322158045082972,0.399999529123306,-0.00015558818222254395,1.8895225322643174,1.0349803709883663,0.9623092491514907,0.9659731896473693,0.9622443564328869
