Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.436,27.44591536320143,0.537693471337745,0.3983438263612701,0.002247686435120683,0.3983438263612701,1.0152939625557689,0.9997117730009121,1.0051892087314158,1.0024490743894658
4.438,27.526258082421798,0.538842390073566,0.39832931657200044,0.0022157544771692415,0.39832931657200044,1.015243322615234,0.9996648845547461,1.0051567755754192,1.0024093134305718
4.44,27.605446580117917,0.5399720865725557,0.3983145051831323,0.0021835637360561556,0.3983145051831323,1.015192756144273,0.99961823306756,1.0051244933749346,1.002369744729317
4.442,27.683471617947454,0.5410824158348086,0.3982993977338667,0.0021511185424909784,0.3982993977338667,1.015142274109944,0.9995718312590813,1.0050923720771376,1.00233037979871
4.444,27.760324114077306,0.5421732355262856,0.3982839997024546,0.0021184232606120536,0.3982839997024546,1.0150918874666275,0.9995256917802848,1.0050604215722656,1.00229123008765
4.446,27.835995144375687,0.5432444060033131,0.39826831650669176,0.002085482287362619,0.39826831650669176,1.0150416071494457,0.9994798272063334,1.005028651688003,1.0022523069744784
4.448,27.91047594358185,0.5442957903366079,0.3982523535044106,0.0020523000518614934,0.3982523535044106,1.0149914440676508,0.9994342500295227,1.0049970721838797,1.0022136217605324
4.45,27.98375790645289,0.5453272543348098,0.39823611599397524,0.002018881014768628,0.39823611599397524,1.0149414090979896,0.9993889726522394,1.0049656927456825,1.002175185663722
4.452,28.055832588887892,0.5463386665675308,0.3982196092147691,0.0019852296676453967,0.3982196092147691,1.0148915130780471,0.9993440073799331,1.0049345229798874,1.0021370098121165
4.454,28.126691709028698,0.5473298983879058,0.3982028383476851,0.0019513505323100371,0.3982028383476851,1.0148417667995824,0.9992993664141142,1.0049035724081143,1.002099105237564
4.456,28.196327148337524,0.5483008239546461,0.3981858085156112,0.0019172481601881122,0.3981858085156112,1.0147921810018494,0.9992550618453764,1.004872850461611,1.0020614828693322
4.458,28.264730952650932,0.5492513202535885,0.39816852478391673,0.0018829271316582888,0.39816852478391673,1.0147427663649258,0.9992111056464549,1.0048423664757706,1.0020241535277883
4.46,28.33189533321049,0.5501812671187438,0.3981509921609346,0.0018483920553933053,0.3981509921609346,1.014693533503039,0.9991675096653219,1.0048121296846833,1.001987127918119
4.462,28.3978126676693,0.5510905472528325,0.39813321559844267,0.0018136475676965443,0.39813321559844267,1.0146444929579073,0.9991242856183273,1.0047821492157303,1.0019504166240871
4.464,28.462475501074753,0.5519790462473095,0.39811519999214406,0.0017786983318340854,0.39811519999214406,1.014595655192098,0.9990814450833903,1.0047524340842233,1.001914030101848
4.466,28.525876546826993,0.5528466526018743,0.39809695018214386,0.0017435490373625374,0.39809695018214386,1.0145470305824047,0.9990389994932443,1.004722993188094,1.0018779786738106
4.468,28.588008687613367,0.5536932577434672,0.39807847095342613,0.0017082043994525184,0.39807847095342613,1.0144986294132585,0.9989969601287453,1.0046938353026356,1.0018422725225635
4.47,28.64886497631819,0.554518756044743,0.3980597670363262,0.0016726691582082118,0.3980597670363262,1.0144504618701686,0.9989553381122447,1.004664969075302,1.001806921684861
4.472,28.708438636908095,0.5553230448420259,0.3980408431070045,0.0016369480779828674,0.3980408431070045,1.0144025380332091,0.9989141444010362,1.0046364030205743,1.001771936045682
4.474,28.76672306529251,0.5561060244527413,0.398021703787915,0.0016010459466905549,0.398021703787915,1.0143548678705476,0.9988733897808789,1.0046081455148863,1.0017373253323587
4.476,28.823711830159592,0.5568675981923249,0.3980023536482746,0.0015649675751140321,0.3980023536482746,1.0143074612320317,0.9988330848596029,1.0045802047916252,1.0017030991087865
4.478,28.879398673786834,0.5576076723906054,0.3979827972045285,0.0015287177962091676,0.3979827972045285,1.014260327842829,0.9987932400608045,1.0045525889362066,1.0016692667697162
4.48,28.933777512826808,0.5583261564076608,0.3979630389208149,0.001492301464405779,0.3979630389208149,1.0142134772971365,0.9987538656176337,1.0045253058812247,1.0016358375351335
4.482,28.986842439067487,0.5590229626491476,0.3979430832094272,0.0014557234549052017,0.3979430832094272,1.0141669190519567,0.9987149715666813,1.0044983634016915,1.0016028204447345
4.484,29.03858772016746,0.5596980065811039,0.3979229344312733,0.0014189886629744472,0.3979229344312733,1.0141206624209524,0.9986765677419687,1.0044717691103544,1.0015702243524933
4.486,29.089007800365476,0.5603512067442212,0.39790259689633595,0.001382102003237393,0.39790259689633595,1.0140747165683826,0.998638663769049,1.0044455304531121,1.0015380579213373
4.488,29.138097301164493,0.5609824847675909,0.39788207486412647,0.0013450684089628684,0.39788207486412647,1.0140290905031266,0.9986012690592192,1.004419654704518,1.0015063296179239
4.49,29.18585102198999,0.5615917653819172,0.39786137254414083,0.0013078928313499467,0.39786137254414083,1.0139837930728022,0.9985643928038547,1.0043941489633892,1.0014750477075327
4.492,29.23226394082266,0.5621789764322059,0.39784049409631034,0.001270580238810305,0.39784049409631034,1.0139388329579804,0.9985280439688646,1.0043690201485072,1.0014442202490683
4.494,29.277331214805017,0.56274404888992,0.3978194436314527,0.001233135616248097,0.3978194436314527,1.0138942186665074,0.9984922312892788,1.0043442749944351,1.0014138550901874
4.496,29.321048180822178,0.5632869168646102,0.3977982252117195,0.0011955639643371984,0.3977982252117195,1.0138499585279361,0.998456963263966,1.0043199200474364,1.0013839598625462
4.498,29.36341035605644,0.5638075176150108,0.39777684285104203,0.001157870298796139,0.39777684285104203,1.0138060606880717,0.9984222481504913,1.0042959616615064,1.0013545419771757
4.5,29.404413438515913,0.5643057915596139,0.39775530051557556,0.001120059649660579,0.39775530051557556,1.0137625331036377,0.9983880939601156,1.0042724059945238,1.001325608619991
4.502,29.44405330753676,0.5647816822867122,0.39773360212414,0.0010821370605537796,0.39773360212414,1.0137193835370701,0.9983545084529435,1.004249259004519,1.001297166747436
4.504,29.482326024259155,0.5652351365639139,0.3977117515486607,0.0010441075879549365,0.3977117515486607,1.0136766195514384,0.9983214991332198,1.0042265264460621,1.0012692230822642
4.506,29.519227832076975,0.565666104347131,0.3976897526146049,0.0010059763004655836,0.3976897526146049,1.0136342485055043,0.9982890732447836,1.004204213866782,1.001241784109467
4.508,29.554755157060864,0.5660745387890428,0.3976676091014174,0.0009677482780742632,0.3976676091014174,1.013592277548923,0.9982572377666813,1.004182326604008,1.0012148560723468
4.51,29.58890460835501,0.5664603962470314,0.3976453247429541,0.0009294286114193347,0.3976453247429541,1.0135507136175834,0.9982259994089429,1.004160869781549,1.001188444968741
4.512,29.621672978547185,0.5668236362905933,0.39762290322791194,0.0008910224010503752,0.39762290322791194,1.0135095634291045,0.9981953646085252,1.0041398483066002,1.0011625565473974
4.514,29.653057244012277,0.5671642217082264,0.3976003482002586,0.000852534756688021,0.3976003482002586,1.0134688334784796,0.9981653395254259,1.004119266866793,1.0011371963045101
4.516,29.683054565229025,0.5674821185137939,0.39757766325965876,0.0008139707964825719,0.39757766325965876,1.0134285300338848,0.9981359300389727,1.0040991299273814,1.0011123694804136
