Time,gENCLS2.delta,gENCLS2.P,gENCLS2.omega,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.822,3.1233832191702606,0.6729165437232387,-0.004103620074130545,0.9592847664657917,0.9243015708060457,0.9480593240480506,0.9352207546494563
2.824,2.9748374765170342,0.6695774938496579,-0.004148828434028624,0.9593997587468546,0.9243264991580662,0.9480156438870557,0.9352031965724742
2.826,2.824674287633855,0.6662009790146427,-0.004193477157333783,0.959514457872216,0.9243497856554982,0.9479699033461984,0.9351836565576315
2.828,2.672913911384782,0.6627874492395891,-0.0042375600372882676,0.9596287990759867,0.9243713654075302,0.947922057005987,0.9351620791396006
2.83,2.5195768287198144,0.6593373616803851,-0.004281070942732854,0.9597427177829456,0.9243911738863788,0.9478720598171494,0.9351384092351035
2.832,2.3646837399322376,0.655851180597579,-0.004324003819293427,0.9598561496448376,0.9244091469695281,0.9478198671344545,0.9351125921816604
2.834,2.2082555618728072,0.6523293773227217,-0.00436635269056241,0.9599690305765478,0.9244252209818341,0.9477654347504471,0.935084573776229
2.836,2.0503134251220523,0.6487724302208475,-0.004408111659274119,0.9600812967921246,0.9244393327374709,0.9477087189290732,0.9350543003137118
2.838,1.8908786711198278,0.6451808246490277,-0.004449274908473687,0.9601928848406331,0.9244514195816933,0.9476496764391799,0.9350217186253085
2.84,1.7299728492534756,0.6415550529109728,-0.0044898367026786,0.9603037316418183,0.9244614194323906,0.9475882645878649,0.9349867761166901
2.842,1.5676177139037446,0.6378956142076287,-0.004529791389032481,0.9604137745215522,0.924469270821406,0.9475244412536572,0.9349494208059711
2.844,1.4038352214498968,0.6342030145837465,-0.004569133398450163,0.9605229512470503,0.9244749129355995,0.94745816491951,0.9349096013614587
2.846,1.2386475272331785,0.6304777668703839,-0.004607857246753659,0.9606312000618294,0.9244782856576265,0.9473893947055813,0.9348672671391547
2.848,1.0720769824801573,0.6267203906233275,-0.004645957535798067,0.9607384597203903,0.9244793296064099,0.9473180904017875,0.934822368219986
2.85,0.904146131185125,0.622931412057399,-0.004683428954587013,0.9608446695226017,0.9244779861772809,0.9472442125001059,0.9347748554467449
2.852,0.7348777069531413,0.61911136397665,-0.004720266280376657,0.9609497693477671,0.9244741975817612,0.9471677222266041,0.9347246804607114
2.854,0.5642946298029466,0.6152607857004131,-0.004756464379767866,0.9610536996883512,0.9244679068869689,0.9470885815731825,0.93467179573794
2.856,0.39242000293138674,0.6113802229852267,-0.0047920182097855755,0.9611564016833466,0.9244590580546163,0.9470067533290043,0.9346161546251835
2.858,0.2192771094386112,0.6074702279426093,-0.004826922818944928,0.9612578171512612,0.9244475959795829,0.946922201111594,0.9345577113754359
2.86,0.0448894090157529,0.6035313589527125,-0.004861173348303238,0.9613578886227054,0.9244334665280345,0.9468348893975862,0.9344964211830691
2.862,-0.13071946540561524,0.599564180573834,-0.004894765032497335,0.961456559372558,0.9244166165750685,0.946744783553105,0.9344322402185437
2.864,-0.3075257110404729,0.5955692634478378,-0.0049276932007653795,0.9615537734516942,0.9243969940418607,0.9466518498637507,0.9343651256626697
2.866,-0.4855053586744661,0.5915471842014628,-0.0049599532779526735,0.9616494757182535,0.9243745479322915,0.9465560555641809,0.9342950357403979
2.868,-0.6646342761233025,0.5874985253435858,-0.004991540785500582,0.9617436118684299,0.9243492283690272,0.9464573688672583,0.934221929754118
2.87,-0.844888171728067,0.5834238751584262,-0.0050224513424181,0.9618361284667639,0.9243209866290373,0.9463557589927565,0.9341457681164463
2.872,-1.0262425978845537,0.579323827594765,-0.005052680666235176,0.9619269729759211,0.9242897751785216,0.9462511961955938,0.934066512382476
2.874,-1.208672954607222,0.5751989821511846,-0.005082224573937357,0.9620160937859349,0.9242555477072292,0.9461436517935856,0.9339841252814763
2.876,-1.3921544931258043,0.5710499437574034,-0.005111078982880862,0.9621034402428993,0.9242182591621457,0.946033098194692,0.9338985707480143
2.878,-1.5766623195151508,0.5668773226517236,-0.005139239911687666,0.9621889626770909,0.9241778657805276,0.9459195089237429,0.933809813952483
2.88,-1.7621713983562666,0.5626817342546803,-0.005166703481119737,0.9622726124305057,0.9241343251222651,0.945802858648626,0.9337178213310147
2.882,-1.9486565564290999,0.5584637990389145,-0.005193465914931999,0.9623543418837923,0.9240875961015508,0.9456831232059149,0.9336225606147597
2.884,-2.136092486434981,0.5542241423953703,-0.0052195235407031994,0.9624341044825653,0.924037639017836,0.9455602796259254,0.9335240008585132
2.886,-2.324453750749229,0.5499633944958489,-0.005244872790644274,0.9625118547630841,0.9239844155860542,0.9454343061571783,0.9334221124686691
2.888,-2.513714785201782,0.5456821901520277,-0.005269510202383407,0.9625875483772783,0.9239278889660928,0.945305182290256,0.9333168672304846
2.89,-2.703849902886326,0.5413811686709884,-0.005293432419727398,0.9626611421171097,0.9238680237914951,0.9451728887810338,0.9332082383346362
2.892,-2.8948332979957314,0.5370609737073687,-0.005316636193398578,0.9627325939382505,0.9238047861973752,0.9450374076732723,0.9330962004030513
2.894,-3.086639049684238,0.5327222531121927,-0.005339118381746894,0.9628018629830687,0.9237381438475247,0.9448987223205525,0.9329807295139974
2.896,-3.2792411259541487,0.5283656587785022,-0.005360875951436444,0.9628689096029012,0.9236680659606983,0.944756817407541,0.9328618032264101
2.898,-3.4726133875674496,0.5239918464838542,-0.005381905978106103,0.9629336953796079,0.9235945233360587,0.9446116789705697,0.9327394006034492
2.9,-3.66672959198005,0.5196014757298129,-0.0054022056470035724,0.9629961831463881,0.9235174883777671,0.9444632944175149,0.932613502235261
2.902,-3.8615633972990557,0.51519520957851,-0.005421772253592501,0.9630563370078506,0.9234369351187007,0.9443116525469631,0.9324840902609364
2.904,-4.057088366260715,0.5107737144864134,-0.005440603204132065,0.9631141223593235,0.9233528392432853,0.9441567435666485,0.9323511483896473
2.906,-4.253277970229415,0.5063376601353791,-0.005458696016228683,0.9631695059053945,0.9232651781094258,0.9439985591111514,0.9322146619209483
2.908,-4.450105593215345,0.5018877192611394,-0.005476048319359289,0.9632224556776684,0.9231739307695227,0.9438370922588418,0.9320746177642291
2.91,-4.647544535911166,0.4974245674793066,-0.005492657855365878,0.9632729410517347,0.9230790779905605,0.9436723375480588,0.9319310044573061
2.912,-4.845568019745275,0.492948883109053,-0.005508522478920792,0.9633209327633325,0.922980602273255,0.9435042909925135,0.9317838121841389
2.914,-5.044149190951973,0.48846134699455457,-0.005523640157962497,0.9633664029237058,0.9228784878702472,0.9433329500959029,0.9316330327916594
2.916,-5.243261124656094,0.4839626423243607,-0.00553800897410136,0.9634093250341407,0.9227727208033331,0.9431583138657256,0.9314786598057057
2.918,-5.442876828972392,0.4794534544487872,-0.005551627122995216,0.9634496739996743,0.9226632888797187,0.9429803828262889,0.9313206884460425
2.92,-5.642969249117205,0.47493447069550293,-0.005564492914694294,0.9634874261419716,0.9225501817072879,0.9427991590308976,0.9311591156404672
2.922,-5.843511271532675,0.4704063801834061,-0.00557660477395531,0.9635225592113585,0.9224333907088753,0.9426146460732141,0.9309939400379821
2.924,-6.0444757280210135,0.46586987363496835,-0.005587961240524367,0.9635550523980129,0.9223129091355367,0.9424268490977848,0.9308251620210333
2.926,-6.245835399889105,0.4613256431871521,-0.005598560969388499,0.9635848863422972,0.9221887320788021,0.9422357748097198,0.9306527837167978
2.928,-6.447563022100867,0.45677438220107514,-0.005608402730995558,0.9636120431442385,0.9220608564819146,0.9420414314835228,0.9304768090075198
2.93,-6.649631287437682,0.45221678507053786,-0.005617485411442311,0.9636365063721444,0.9219292811500361,0.9418438289710628,0.930297243539883
2.932,-6.85201285066431,0.44765354702959,-0.005625808012630519,0.9636582610703528,0.9217940067594228,0.9416429787086794,0.9301140947334137
2.934,-7.054680332700549,0.4430853639592522,-0.0056333696523908966,0.9636772937661161,0.9216550358655595,0.9414388937234195,0.9299273717879113
2.936,-7.25760632479607,0.4385129321935768,-0.0056401695645747684,0.963693592475611,0.9215123729102499,0.9412315886383971,0.9297370856898957
2.938,-7.460763392708677,0.4339369483251614,-0.005646207099113393,0.9637071467090773,0.921366024227658,0.9410210796772734,0.9295432492180715
2.94,-7.664124080883412,0.429358109010304,-0.005651481722044806,0.963717947475081,0.9212159980492969,0.940807384667852,0.9293458769478024
2.942,-7.867660916632755,0.42477711077391445,-0.005655993015508191,0.9637259872839042,0.9210623045079622,0.9405905230447872,0.9291449852545921
2.944,-8.071346414315311,0.4201946498143737,-0.0056597406777057135,0.9637312601500593,0.9209049556406081,0.940370515851401,0.9289405923165712
2.946,-8.275153079513263,0.4156114218084528,-0.005662724522831846,0.9637337615939278,0.9207439653901627,0.9401473857406072,0.9287327181159845
2.948,-8.47905341320598,0.4110281217164872,-0.0056649444809701854,0.9637334886425283,0.9205793496062846,0.9399211569749412,0.9285213844396787
2.95,-8.683019915940042,0.40644544358791745,-0.005666400597957847,0.9637304398294111,0.9204111260450588,0.9396918554256941,0.928306614878592
2.952,-8.887025091993072,0.4018640803673904,-0.00566709303521747,0.9637246151936851,0.9202393143676316,0.9394595085711501,0.9280884348262397
2.954,-9.091041453531677,0.397284723701535,-0.0056670220695569816,0.9637160162781788,0.9200639361377873,0.9392241454939285,0.9278668714762025
2.956,-9.29504152476086,0.39270806374659817,-0.005666188092937212,0.9637046461267381,0.9198850148184681,0.9389857968774299,0.9276419538186131
2.958,-9.498997846065233,0.3881347889770633,-0.005664591612207536,0.9636905092806678,0.9197025757672388,0.9387444950013873,0.9274137126356455
2.96,-9.702882978139407,0.3835655859954288,-0.005662233248809711,0.9636736117743182,0.9195166462307002,0.9385002737365272,0.9271821804960104
2.962,-9.906669506107864,0.3790011393432648,-0.005659113738450114,0.9636539611298252,0.9193272553378558,0.938253168538338,0.9269473917484556
2.964,-10.110330043631762,0.37444213131373205,-0.005655233930740611,0.9636315663510083,0.9191344340924339,0.938003216439953,0.92670938251428
2.966,-10.313837237002959,0.36988924176566956,-0.0056505947888083035,0.9636064379164329,0.9189382153641724,0.93775045604415,0.9264681906788593
2.968,-10.517163769222709,0.36534314793943373,-0.005645197388874439,0.9635785877716444,0.9187386338790734,0.9374949275144713,0.9262238558821958
2.97,-10.720282364065378,0.3608045242745959,-0.005639042919802774,0.9635480293205824,0.9185357262086269,0.9372366725654677,0.9259764195084884
2.972,-10.92316579012463,0.35627404222967185,-0.005632132682617735,0.9635147774161821,0.9183295307580223,0.936975734452077,0.92572592467474
2.974,-11.125786864842448,0.35175237010398774,-0.005624468089992685,0.9634788483501718,0.9181200877533434,0.9367121579581343,0.9254724162183963
2.976,-11.328118458518482,0.34724017286185316,-0.005616050665708723,0.9634402598420773,0.9179074392277657,0.9364459893840291,0.9252159406840356
2.978,-11.530133498300113,0.34273811195913995,-0.0056068820440843496,0.9633990310274386,0.9176916290067544,0.9361772765335084,0.9249565463091058
2.98,-11.731804972150734,0.3382468451724271,-0.005596963969376462,0.9633551824452569,0.9174727026922831,0.9359060686996405,0.9246942830087277
2.982,-11.933105932796694,0.333767026430813,-0.005586298295153074,0.963308736024672,0.9172507076460747,0.9356324166499413,0.9244292023595644
2.984,-12.134009501650423,0.32929930565054466,-0.005574886983638264,0.963259715070893,0.9170256929718824,0.9353563726106748,0.924161357582773
2.986,-12.334488872710212,0.3248443285725576,-0.005562732105029768,0.9632081442503836,0.9167977094968139,0.9350779902503366,0.9238908035260438
2.988,-12.534517316434219,0.32040273660307345,-0.005549835836789787,0.9631540495753212,0.9165668097517201,0.9347973246623272,0.9236175966447409
2.99,-12.734068183589185,0.31597516665733877,-0.00553620046290945,0.9630974583873388,0.9163330479506511,0.9345144323468307,0.923341794982154
2.992,-12.933114909071499,0.31156225100664664,-0.005521828373147542,0.9630383993405636,0.9160964799693996,0.9342293711919015,0.9230634581488716
2.994,-13.13163101570109,0.3071646171287169,-0.005506722062243974,0.9629769023839656,0.9158571633231425,0.9339422004537766,0.9227826473012904
2.996,-13.329590117985889,0.3027828875615702,-0.005490884129108655,0.9629129987430303,0.9156151571431919,0.9336529807364212,0.9224994251192716
2.998,-13.526965925857317,0.29841767976095934,-0.005474317275986249,0.9628467209007696,0.9153705221528755,0.9333617739703205,0.9222138557829582
3.0,-13.723732248374613,0.2940696059614901,-0.005457024307597533,0.9627781025780838,0.9151233206425563,0.9330686433905302,0.921926004948765
3.002,-13.919862997398473,0.2897392730414886,-0.005439008130257869,0.9627071787134922,0.9148736164438084,0.9327736535139962,0.9216359397245576
3.004,-14.115332191232127,0.28542728239172394,-0.0054202717509735055,0.9626339854422453,0.9146214749027666,0.9324768701161599,0.9213437286440337
3.006,-14.310113958229492,0.28113422978806335,-0.005400818276516331,0.9625585600748352,0.9143669628526622,0.9321783602068596,0.9210494416403222
3.008,-14.504182540370058,0.2768607052681248,-0.0053806509124776905,0.9624809410749182,0.9141101485855648,0.9318781920055421,0.9207531500188114
3.01,-14.697512296798722,0.2726072930120233,-0.005359772962302055,0.9624011680366704,0.9138511018233476,0.9315764349158019,0.9204549264292313
3.012,-14.890077707331146,0.26837457122725183,-0.005338187826301081,0.9623192816615849,0.9135898936878877,0.9312731594992559,0.9201548448369937
3.014,-15.08185337592261,0.2641631120377906,-0.005315899000648907,0.9622353237347344,0.9133265966705273,0.9309684374487766,0.9198529804938174
3.016,-15.272814034101035,0.25997348137747256,-0.005292910076359258,0.9621493371005121,0.9130612846008078,0.930662341561091,0.9195494099076476
3.018,-15.462934544362207,0.25580623888769044,-0.005269224738245203,0.9620613656378685,0.9127940326144989,0.9303549457087674,0.919244210811892
3.02,-15.65218990352791,0.2516619378194648,-0.005244846763862156,0.9619714542350631,0.912524917120938,0.9300463248116013,0.9189374621339877
3.022,-15.840555246065039,0.2475411249399473,-0.0052197800224349986,0.9618796487639436,0.9122540157697026,0.9297365548074177,0.9186292439633165
3.024,-16.028005847366508,0.24344434044336832,-0.005194028473769913,0.9617859960537775,0.911981407416632,0.9294257126223073,0.9183196375184897
3.026,-16.214517126992035,0.23937211786649784,-0.00516759616715183,0.9616905438646465,0.9117071720892207,0.929113876140313,0.9180087251140175
3.028,-16.40006465186964,0.23532498400861332,-0.0051404872402280736,0.9615933408604268,0.9114313909514006,0.9288011241725797,0.9176965901263834
3.03,-16.58462413945611,0.23130345885603498,-0.005112705917879143,0.9614944365813695,0.9111541462677335,0.9284875364259921,0.9173833169595412
3.032,-16.768171460857157,0.22730805551121572,-0.005084256511077195,0.9613938814163009,0.9108755213670352,0.928173193471309,0.9170689910098548
3.034,-16.950682643905722,0.22333928012643345,-0.005055143415733196,0.9612917265744625,0.9105956006054512,0.9278581767108194,0.9167536986305009
3.036,-17.13213387619916,0.219397631842064,-0.005025371111533299,0.9611880240570042,0.9103144693290014,0.9275425683455317,0.9164375270953495
3.038,-17.312501508093714,0.21548360272947065,-0.004994944160765424,0.9610828266281541,0.9100322138356214,0.9272264513419187,0.9161205645623486
3.04,-17.491762055657283,0.2115976777384826,-0.004963867207136594,0.9609761877860791,0.9097489213367149,0.9269099093982333,0.9158029000364283
3.042,-17.66989220357873,0.20774033464948527,-0.004932144974582009,0.9608681617334562,0.909464679918244,0.9265930269104143,0.9154846233319457
3.044,-17.8468688080349,0.20391204403008814,-0.004899782266066414,0.9607588033477753,0.9091795785013734,0.9262758889376018,0.9151658250346906
3.046,-18.022668899513658,0.2001132691963805,-0.004866783962378727,0.9606481681513852,0.9088937068026959,0.9259585811672778,0.9148465964634734
3.048,-18.197269685594097,0.1963444661787323,-0.004833155020920486,0.9605363122813083,0.9086071552940539,0.9256411898800517,0.9145270296313143
3.05,-18.370648553682408,0.19260608369214266,-0.0047989004744890896,0.960423292458838,0.9083200151619873,0.9253238019141132,0.9142072172062544
3.052,-18.54278307370443,0.18889856311108227,-0.004764025430056344,0.9603091659589363,0.9080323782668199,0.9250065046293633,0.9138872524718114
3.054,-18.71365100075362,0.18522233844882519,-0.004728535067543321,0.9601939905794546,0.9077443371014149,0.9246893858712504,0.9135672292870977
3.056,-18.883230277695407,0.1815778363412021,-0.004692434638592015,0.9600778246101889,0.9074559847496155,0.9243725339343254,0.9132472420466244
3.058,-19.05149903772669,0.1779654760347702,-0.004655729465334787,0.9599607268017926,0.9071674148443946,0.9240560375255361,0.9129273856398107
3.06,-19.21843560689164,0.17438566937931346,-0.004618424939162066,0.9598427563345627,0.9068787215257375,0.9237399857272813,0.912607755410219
3.062,-19.38401850655248,0.17083882082466784,-0.004580526519489298,0.9597239727871171,0.9065899993982756,0.9234244679602408,0.9122884471145402
3.064,-19.548226455816483,0.16732532742177536,-0.004542039732523582,0.9596044361049794,0.9063013434886957,0.9231095739460019,0.9119695568813431
3.066,-19.711038373917997,0.16384557882794476,-0.004502970170030971,0.9594842065690916,0.9060128492029483,0.9227953936695041,0.9116511811696203
3.068,-19.87243338255667,0.16039995731622797,-0.004463323488104855,0.9593633447642695,0.9057246122832714,0.9224820173413144,0.9113334167271379
3.07,-20.032390808190815,0.15698883778887465,-0.004423105405936384,0.9592419115476181,0.9054367287650599,0.92216953535976,0.9110163605486219
3.072,-20.190890184287117,0.1536125877947656,-0.0043823217045873344,0.959119968016924,0.9051492949335924,0.9218580382729301,0.9107001098337958
3.074,-20.347911253525652,0.15027156755078275,-0.004340978225766338,0.9589975754790434,0.9048624072806486,0.9215476167405733,0.9103847619452908
3.076,-20.50343396996149,0.14696612996700997,-0.0042990808706088604,0.9588747954182988,0.9045761624610276,0.9212383614959015,0.9100704143664538
3.078,-20.65743850114187,0.1436966206757113,-0.0042566355984618425,0.9587516894649036,0.9042906572489984,0.9209303633073272,0.9097571646590678
3.08,-20.809905230180313,0.14046337806398004,-0.004213648425673319,0.95862831936343,0.9040059884946983,0.9206237129401458,0.9094451104210117
3.082,-20.96081475778668,0.1372667333099906,-0.004170125424387941,0.9585047469413344,0.9037222530805025,0.9203185011181878,0.9091343492438759
3.084,-21.110147904254514,0.13410701042275033,-0.004126072721348677,0.958381034077559,0.9034395478773862,0.9200148184854541,0.9088249786705555
3.086,-21.257885711404867,0.13098452628526835,-0.004081496496705578,0.9582572426712214,0.9031579697013011,0.9197127555677582,0.9085170961528436
3.088,-21.404009444487894,0.12789959070103651,-0.004036402982831866,0.9581334346104118,0.9028776152695862,0.9194124027343904,0.9082107990090428
3.09,-21.548500594041403,0.12485250644373662,-0.003990798463148185,0.9580096717411078,0.9025985811574347,0.919113850159822,0.9079061843816164
3.092,-21.691340877707823,0.12184356931005605,-0.003944689270955249,0.9578860158362263,0.9023209637544376,0.9188171877854717,0.9076033491948995
3.094,-21.832512242008725,0.11887306817553016,-0.0038980817882757024,0.9577625285648226,0.9020448592212247,0.9185225052815482,0.90730239011289
3.096,-21.971996864078374,0.11594128505328229,-0.0038509824447053673,0.9576392714614542,0.9017703634462232,0.9182298920089883,0.9070034034971405
3.098,-22.10977715335558,0.11304849515557565,-0.003803397716274683,0.9575163058957219,0.9014975720025553,0.9179394369815105,0.9067064853647682
3.1,-22.24583575323526,0.11019496695804788,-0.00375533412432046,0.9573936930420013,0.9012265801050937,0.9176512288277985,0.9064117313466065
3.102,-22.38015554267907,0.1073809622665349,-0.0037067982343687304,0.9572714938493793,0.9009574825676961,0.9173653557538366,0.9061192366455163
3.104,-22.512719637786525,0.10460673628634996,-0.0036577966550287657,0.9571497690118074,0.9006903737606369,0.9170819055054077,0.905829095994873
3.106,-22.643511393326026,0.10187253769392668,-0.003608336036899016,0.9570285789384863,0.9004253475682584,0.91680096533078,0.905541403617256
3.108,-22.77251440422719,0.09917860871068149,-0.003558423071485001,0.9569079837244924,0.9001624973468576,0.9165226219435921,0.9052562531833508
3.11,-22.899712507033982,0.09652518517900635,-0.0035080644901298646,0.9567880431216595,0.8999019158828315,0.9162469614859579,0.9049737377710921
3.112,-23.025089781320034,0.09391249664024487,-0.003457267062957589,0.956668816509729,0.8996436953510962,0.9159740694918059,0.9046939498250579
3.114,-23.14863055106572,0.09134076641455441,-0.0034060375978295383,0.9565503628677767,0.8993879272738016,0.915704030850472,0.9044169811161399
3.116,-23.270319385998338,0.08881021168251324,-0.003354382939314279,0.9564327407459313,0.8991347024793571,0.9154369297705576,0.9041429227015026
3.118,-23.390141102894997,0.08632104356836631,-0.0033023099676713265,0.9563160082373946,0.8988841110617922,0.915172849744077,0.9038718648848579
3.12,-23.50808076684965,0.08387346722477262,-0.003249825597848705,0.956200222950772,0.8986362423404619,0.914911873510901,0.9036038971770616
3.122,-23.624123692503805,0.08146768191894083,-0.0031969367784949344,0.9560854419827285,0.8983911848201226,0.9146540830235214,0.9033391082570603
3.124,-23.73825544524242,0.0791038811200209,-0.0031436504909852967,0.9559717218909755,0.8981490261513914,0.9143995594121448,0.9030775859332002
3.126,-23.850461842354527,0.07678225258763524,-0.003089973748462948,0.9558591186676015,0.8979098530916084,0.9141483829501367,0.9028194171049165
3.128,-23.960728954160057,0.07450297846141067,-0.003035913594894684,0.9557476877127562,0.8976737514661176,0.9139006330198278,0.9025646877248213
3.13,-24.069043105102505,0.0722662353514075,-0.0029814771041418954,0.9556374838086952,0.8974408061299834,0.9136563880786988,0.9023134827612055
3.132,-24.175390874808844,0.07007219442929494,-0.0029266713790464627,0.9555285610941984,0.8972111009301623,0.9134157256259594,0.9020658861609732
3.134,-24.27975909911641,0.06792102152017072,-0.0028715035505321005,0.9554209730393669,0.896984718668141,0.9131787221695351,0.9018219808130241
3.136,-24.382134871068075,0.06581287719488425,-0.0028159807767208513,0.9553147724208095,0.8967617410630617,0.9129454531934754,0.9015818485120985
3.138,-24.48250554187555,0.06374791686275186,-0.002760110242065198,0.955210011297227,0.8965422487153473,0.9127159931258002,0.9013455699231041
3.14,-24.580858721852053,0.06172629086452639,-0.0027038991564954525,0.9551067409854006,0.8963263210708441,0.9124904153067955,0.9011132245459373
3.142,-24.67718228131423,0.059748144565512785,-0.002647354754582856,0.9550050120365949,0.8961140363854958,0.9122687919577752,0.9008848906808163
3.144,-24.77146435145458,0.057813618448695446,-0.0025904842947179966,0.9549048742133813,0.8959054716905646,0.912051194150319,0.9006606453941404
3.146,-24.863693325184197,0.055922848207764705,-0.0025332950583049443,0.9548063764668889,0.8957007027584136,0.9118376917760026,0.9004405644848901
3.148,-24.95385785794718,0.05407596483991392,-0.002475794348970673,0.9547095669144918,0.8954998040688668,0.9116283535166326,0.9002247224515836
3.15,-25.041946868506475,0.052273094738297846,-0.0024179894917901214,0.9546144928179372,0.8953028487761563,0.9114232468149964,0.9000131924598036
3.152,-25.12794953970245,0.050514359784021814,-0.0023598878325264243,0.9545212005619229,0.8951099086764771,0.9112224378461442,0.8998060463103078
3.154,-25.21185531918407,0.04879987743756016,-0.0023014967368866356,0.9544297356331297,0.8949210541761565,0.9110259914892113,0.8996033544077383
3.156,-25.293653920113865,0.047129760829471026,-0.002242823589792421,0.9543401425997142,0.8947363542604561,0.9108339712997936,0.8994051857299417
3.158,-25.373335321846586,0.045504118850311914,-0.002183875794666016,0.9542524650912699,0.8945558764630174,0.9106464394828911,0.899211607797915
3.16,-25.450889770582766,0.043923056239628236,-0.002124660772730883,0.9541667457792594,0.8943796868359636,0.9104634568664263,0.8990226866463901
3.162,-25.526307779997044,0.04238667367391591,-0.0020651859623273265,0.9540830263579249,0.8942078499206702,0.9102850828753506,0.8988384867950662
3.164,-25.59958013184241,0.040895067853441616,-0.0020054588182424637,0.9540013475256828,0.8940404287192173,0.9101113755063531,0.898659071220508
3.166,-25.670697876530305,0.03944833158782168,-0.001945486811054776,0.9539217489670068,0.893877484666534,0.9099423913031759,0.8984845013287182
3.168,-25.739652333687673,0.038046553880245276,-0.001885277426492599,0.9538442693348013,0.8937190776032474,0.9097781853325514,0.8983148369283949
3.17,-25.806435092690876,0.03668982001025142,-0.0018248381648067423,0.9537689462332756,0.8935652657492456,0.9096188111607695,0.8981501362048896
3.172,-25.87103801317754,0.03537821161494728,-0.0017641765401565667,0.9536958162013192,0.893416105677969,0.9094643208308866,0.8979904556948739
3.174,-25.933453225536297,0.034111806768582414,-0.0017033000800096728,0.9536249146963812,0.8932716522914371,0.9093147648405829,0.8978358502617255
3.176,-25.9936731313754,0.03289068006036931,-0.0016422163245544937,0.9535562760788642,0.8931319587960218,0.9091701921206791,0.8976863730716464
3.178,-26.051690403970152,0.0317149026704726,-0.0015809328261259228,0.9534899335970268,0.8929970766789771,0.9090306500143231,0.8975420755705209
3.18,-26.107497988690167,0.030584542444062182,-0.0015194571486432291,0.9534259193724091,0.8928670556857372,0.9088961842568517,0.8974030074615249
3.182,-26.16108910340635,0.029499663963354072,-0.0014577968670603653,0.9533642643857752,0.8927419437979874,0.9087668389563384,0.8972692166834957
3.184,-26.21245723887853,0.028460328617544342,-0.0013959595668278906,0.9533049984635825,0.8926217872125204,0.9086426565748348,0.8971407493900707
3.186,-26.26159615912375,0.027466594670561256,-0.0013339528433665875,0.9532481502649782,0.8925066303208862,0.9085236779103139,0.8970176499296059
3.188,-26.308499901765945,0.026518517326548544,-0.0012717843015519626,0.9531937472693254,0.8923965156898421,0.908409942079322,0.8968999608258801
3.19,-26.353162778367132,0.02561614879301194,-0.001209461555209688,0.9531418157642634,0.8922914840426124,0.9083014865003453,0.8967877227595951
3.192,-26.395579374740763,0.024759538341546566,-0.0011469922266211458,0.9530923808343035,0.8921915742409633,0.9081983468779022,0.8966809745506783
3.194,-26.43574455124731,0.023948732366080666,-0.0010843839460391092,0.9530454663499642,0.8920968232681044,0.9081005571873636,0.8965797531413979
3.196,-26.47365344307272,0.023183774438562496,-0.0010216443512126969,0.9530010949574462,0.8920072662124175,0.9080081496605088,0.8964840935802926
3.198,-26.50930146048982,0.02246470536203289,-0.0009587810869216135,0.9529592880688508,0.8919229362520255,0.9079211547718259,0.8963940290069289
3.2,-26.542684289103196,0.02179156322101411,-0.0008958018045187906,0.9529200658529435,0.8918438646402027,0.9078396012255567,0.8963095906374884
3.202,-26.573797890077703,0.021164383429163727,-0.0008327141614814212,0.952883447226465,0.8917700806916359,0.9077635159434974,0.8962308077511922
3.204,-26.60263850035099,0.020583198774133935,-0.0007695258209694817,0.9528494498459903,0.8917016117695384,0.907692924053555,0.8961577076775687
3.206,-26.62920263283022,0.02004803945958558,-0.0007062444513917167,0.9528180901003396,0.8916384832736267,0.90762784887907,0.8960903157845693
3.208,-26.653487076573345,0.019558933144311536,-0.0006428777259781629,0.9527893831035396,0.8915807186289594,0.9075683119289032,0.8960286554675384
3.21,-26.675488896955034,0.019115904978422193,-0.0005794333223591732,0.95276334268834,0.8915283392756472,0.9075143328882955,0.895972748139041
3.212,-26.695205435817645,0.018718977636549464,-0.0005159189221499989,0.9527399814002832,0.8914813646594342,0.9074659296105028,0.8959226132195524
3.214,-26.712634311607225,0.018368171348037476,-0.0004523422105408811,0.952719310492332,0.8914398122231593,0.9074231181092097,0.8958782681290154
3.216,-26.727773419494962,0.018063503924078378,-0.00038871087589169333,0.9527013399200522,0.891403697399095,0.9073859125517256,0.8958397282792663
3.218,-26.740620931484006,0.01780499078176903,-0.0003250326093310772,0.9526860783373547,0.8913730336021725,0.9073543252529636,0.8958070070673351
3.22,-26.75117529650204,0.017592644965054624,-0.00026131510435910206,0.9526735330927957,0.8913478322240915,0.9073283666702096,0.8957801158696215
3.222,-26.759435240479498,0.01742647716254185,-0.00019756605645338102,0.9526637102264368,0.8913281026283189,0.9073080453986777,0.8957590640369489
3.224,-26.76539976641374,0.017306495722155604,-0.00013379316267766658,0.9526566144672648,0.8913138521459788,0.9072933681678597,0.8957438588904998
3.226,-26.769068154419134,0.017232706662627037,-7.000412129285171e-05,0.9526522492311733,0.8913050860726341,0.9072843398386645,0.8957345057186329
3.228,-26.770439961763177,0.017205113681796613,-6.206631369393901e-06,0.9526506166195032,0.891301807665963,0.9072809634013541,0.8957310077745841
3.23,-26.769515022888665,0.017223718161725174,5.7591607598916396e-05,0.952651717418147,0.8913040181443277,0.9072832399742724,0.8957333662750535
