Time,cSVGN1.Q,GEN1.V,LOAD.V,GEN2.V,SHUNT.V,FAULT.V
0.68,0.0600989698355814,0.9999999959662769,0.994015186468486,0.9999999985833758,0.9999999981307127,0.9969950497465282
0.7,0.06009896983602282,0.9999999960060216,0.9940151864911404,0.9999999985986909,0.9999999981496982,0.9969950497655488
0.72,0.06009896983646431,0.9999999960457666,0.9940151865137947,0.999999998614006,0.9999999981686837,0.9969950497845691
0.74,0.06009896983690579,0.9999999960855115,0.9940151865364492,0.9999999986293211,0.9999999981876692,0.9969950498035896
0.76,0.060098969837347235,0.9999999961252564,0.9940151865591033,0.9999999986446361,0.9999999982066544,0.99699504982261
0.78,0.060098969837788646,0.9999999961650012,0.9940151865817577,0.9999999986599512,0.99999999822564,0.9969950498416303
0.8,0.06009896983823009,0.9999999962047462,0.9940151866044121,0.9999999986752662,0.9999999982446255,0.9969950498606508
0.82,0.060098969838671565,0.9999999962444911,0.9940151866270664,0.9999999986905812,0.999999998263611,0.9969950498796711
0.84,0.06009896983911299,0.9999999962842359,0.9940151866497209,0.9999999987058963,0.9999999982825963,0.9969950498986916
0.86,0.060098969839554435,0.9999999963239807,0.9940151866723751,0.9999999987212113,0.9999999983015817,0.996995049917712
0.88,0.06009896983999591,0.9999999963637256,0.9940151866950295,0.9999999987365263,0.9999999983205672,0.9969950499367324
0.9,0.060098969840437354,0.9999999964034705,0.9940151867176839,0.9999999987518414,0.9999999983395527,0.9969950499557529
0.92,0.060098969840878806,0.9999999964432154,0.9940151867403382,0.9999999987671565,0.999999998358538,0.9969950499747733
0.94,0.060098969841320245,0.9999999964829601,0.9940151867629925,0.9999999987824714,0.9999999983775235,0.9969950499937936
0.96,0.0600989698417617,0.9999999965227051,0.9940151867856469,0.9999999987977866,0.999999998396509,0.9969950500128142
0.98,0.06009896984220312,0.9999999965624499,0.9940151868083013,0.9999999988131015,0.9999999984154945,0.9969950500318345
1.0,0.06009896984264457,0.9999999966021947,0.9940151868309556,0.9999999988284166,0.99999999843448,0.996995050050855
1.02,0.060098969843085985,0.9999999966419395,0.9940151868536098,0.9999999988437316,0.9999999984534652,0.9969950500698754
1.04,0.06009896984352749,0.9999999966816844,0.9940151868762642,0.9999999988590467,0.9999999984724507,0.9969950500888958
1.06,0.06009896984396894,0.9999999967214295,0.9940151868989187,0.9999999988743618,0.9999999984914363,0.9969950501079163
1.08,0.06009896984441038,0.9999999967611743,0.9940151869215731,0.9999999988896768,0.9999999985104217,0.9969950501269367
1.1,0.06009896984485179,0.9999999968009192,0.9940151869442274,0.9999999989049918,0.999999998529407,0.996995050145957
1.12,0.060098969845293254,0.999999996840664,0.9940151869668816,0.9999999989203068,0.9999999985483924,0.9969950501649775
1.14,0.06009896984573473,0.9999999968804087,0.994015186989536,0.9999999989356219,0.9999999985673779,0.9969950501839978
1.16,0.060098969846176166,0.9999999969201538,0.9940151870121904,0.9999999989509369,0.9999999985863633,0.9969950502030183
1.18,0.06009896984661758,0.9999999969598986,0.9940151870348447,0.999999998966252,0.9999999986053488,0.9969950502220387
1.2,0.060098969847059015,0.9999999969996434,0.994015187057499,0.999999998981567,0.9999999986243342,0.996995050241059
1.22,0.06009896984750051,0.9999999970393882,0.9940151870801534,0.999999998996882,0.9999999986433196,0.9969950502600794
1.24,0.060098969847941976,0.9999999970791332,0.9940151871028078,0.999999999012197,0.999999998662305,0.9969950502791
1.26,0.060098969848383435,0.9999999971188781,0.9940151871254621,0.9999999990275121,0.9999999986812905,0.9969950502981205
1.28,0.06009896984882486,0.999999997158623,0.9940151871481163,0.9999999990428271,0.999999998700276,0.9969950503171406
1.3,0.06009896984926629,0.9999999971983679,0.9940151871707708,0.9999999990581422,0.9999999987192614,0.9969950503361612
1.32,0.06009896984739475,0.9999999972280087,0.9940151871875753,0.9999999990693983,0.999999998733178,0.9969950503502133
1.34,0.06009896984286233,0.999999997246026,0.9940151871976503,0.9999999990759849,0.9999999987412638,0.9969950503585499
1.36,0.06009896983832997,0.9999999972640435,0.9940151872077253,0.9999999990825716,0.9999999987493493,0.9969950503668863
1.38,0.06009896983379757,0.9999999972820611,0.9940151872178001,0.9999999990891583,0.999999998757435,0.9969950503752228
1.4,0.06009896982926515,0.9999999973000785,0.9940151872278752,0.999999999095745,0.9999999987655206,0.9969950503835594
1.42,0.0600989698247328,0.9999999973180959,0.9940151872379501,0.9999999991023316,0.999999998773606,0.9969950503918958
1.44,0.06009896982020038,0.9999999973361132,0.994015187248025,0.9999999991089181,0.9999999987816915,0.9969950504002323
1.46,0.060098969815667994,0.9999999973541308,0.9940151872581001,0.999999999115505,0.9999999987897773,0.9969950504085688
1.48,0.0600989698111356,0.9999999973721481,0.9940151872681748,0.9999999991220915,0.9999999987978626,0.9969950504169052
1.5,0.0600989698066032,0.9999999973901657,0.9940151872782497,0.9999999991286781,0.9999999988059483,0.9969950504252416
1.52,0.06009896980207081,0.999999997408183,0.9940151872883247,0.9999999991352648,0.999999998814034,0.9969950504335783
1.54,0.06009896979753843,0.9999999974262004,0.9940151872983997,0.9999999991418514,0.9999999988221195,0.9969950504419147
1.56,0.060098969793006,0.9999999974442177,0.9940151873084746,0.999999999148438,0.999999998830205,0.9969950504502512
1.58,0.06009896978847361,0.9999999974622353,0.9940151873185495,0.9999999991550247,0.9999999988382906,0.9969950504585877
1.6,0.060098969783941254,0.9999999974802528,0.9940151873286246,0.9999999991616114,0.9999999988463762,0.9969950504669243
1.62,0.060098969779408845,0.9999999974982701,0.9940151873386995,0.999999999168198,0.9999999988544618,0.9969950504752608
1.64,0.060098969774876436,0.9999999975162875,0.9940151873487745,0.9999999991747848,0.9999999988625474,0.9969950504835974
1.66,0.06009896977034407,0.999999997534305,0.9940151873588494,0.9999999991813714,0.9999999988706331,0.9969950504919338
1.68,0.06009896976581167,0.9999999975523225,0.9940151873689244,0.999999999187958,0.9999999988787185,0.9969950505002704
1.7,0.06009896976127925,0.9999999975703399,0.9940151873789993,0.9999999991945446,0.9999999988868041,0.9969950505086068
1.72,0.0600989697567469,0.9999999975883574,0.9940151873890744,0.9999999992011314,0.9999999988948898,0.9969950505169433
1.74,0.06009896975221449,0.9999999976063748,0.9940151873991492,0.999999999207718,0.9999999989029753,0.9969950505252798
1.76,0.060098969747682085,0.9999999976243922,0.994015187409224,0.9999999992143046,0.999999998911061,0.9969950505336163
1.78,0.060098969743149724,0.9999999976424095,0.9940151874192991,0.9999999992208913,0.9999999989191466,0.9969950505419527
