Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.246,34.4036986196629,0.40000000100548433,0.4,-4.5458386127045127e-10,6.641232775717453e-10,0.9999999920298164,0.9919935384144954,0.9999999958453564,0.9959841731124006
0.248,34.4036986032948,0.40000000073060743,0.4,-4.5474417114806e-10,7.835427931388963e-10,0.9999999920380357,0.9919935384211882,0.9999999958493597,0.9959841731176787
0.25,34.40369858692209,0.4000000004563727,0.4,-4.548403196763649e-10,9.024685640632616e-10,0.9999999920462294,0.9919935384278615,0.9999999958533512,0.9959841731229413
0.252,34.403698570547064,0.4000000001828215,0.4,-4.5487246770584393e-10,1.0208878228223435e-09,0.9999999920543964,0.9919935384345143,0.9999999958573302,0.9959841731281875
0.254,34.40369855417204,0.39999999990999546,0.4,-4.5484078581007316e-10,1.138787602309104e-09,0.9999999920625354,0.9919935384411459,0.9999999958612962,0.9959841731334168
0.256,34.40369853779929,0.3999999996379353,0.4,-4.5474545415602775e-10,1.2561548234940515e-09,0.9999999920706449,0.991993538447755,0.9999999958652485,0.9959841731386281
0.258,34.403698521431124,0.39999999936668224,0.4,-4.5458666239383783e-10,1.372976344574658e-09,0.9999999920787237,0.9919935384543402,0.9999999958691862,0.9959841731438205
0.26,34.403698505069805,0.39999999909627665,0.4,-4.543646097346079e-10,1.4892388651364409e-09,0.9999999920867706,0.9919935384609009,0.9999999958731091,0.9959841731489935
0.262,34.40369848871762,0.39999999882675813,0.4,-4.5407950484665774e-10,1.6049289853261342e-09,0.9999999920947841,0.991993538467436,0.9999999958770162,0.9959841731541459
0.264,34.40369847237684,0.39999999855816804,0.4,-4.5373156552262826e-10,1.7200334255566174e-09,0.9999999921027629,0.9919935384739443,0.9999999958809072,0.9959841731592772
0.266,34.403698456049696,0.39999999829054456,0.4,-4.5332101912261975e-10,1.8345386301293107e-09,0.9999999921107058,0.991993538480425,0.9999999958847813,0.9959841731643864
0.268,34.40369843973847,0.39999999802392777,0.4,-4.5284810202513295e-10,1.9484311784832625e-09,0.9999999921186113,0.9919935384868769,0.9999999958886379,0.9959841731694726
0.27,34.403698423445384,0.3999999977583571,0.4,-4.523130598129708e-10,2.06169758146928e-09,0.9999999921264789,0.9919935384932991,0.9999999958924763,0.9959841731745354
0.272,34.40369840717267,0.3999999974938707,0.4,-4.5171614718677257e-10,2.1743243141952193e-09,0.9999999921343065,0.9919935384996905,0.9999999958962962,0.9959841731795737
0.274,34.40369839092256,0.39999999723050705,0.4,-4.510576277920819e-10,2.286297907866718e-09,0.9999999921420931,0.9919935385060503,0.9999999959000968,0.9959841731845868
