Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gAST.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.424,2.8951170659489383,0.37885703378438684,0.40159114887879976,-0.0002647846385693773,0.40159114887879976,1.0191536599147561,0.9545223240011772,0.9621276686258544,0.9565907733539605
5.426,2.8856878366264573,0.3787286332007407,0.40162086861039464,-0.0002590549422329512,0.40162086861039464,1.0191450105516056,0.954512082428372,0.9621175423807982,0.9565801443425255
5.428,2.8764655704884943,0.3786045724874043,0.4016502060865112,-0.00025328688128539386,0.4016502060865112,1.0191364908556333,0.9545020828362324,0.9621076872648,0.9565697865537719
5.43,2.867451627311695,0.37848486607600484,0.4016791564547358,-0.00024748164258544446,0.4016791564547358,1.0191281022811736,0.9544923268175199,0.9620981047660538,0.9565597015864284
5.432,2.8586473240625865,0.378369527539403,0.4017077149472644,-0.00024164041757479237,0.4017077149472644,1.0191198462471782,0.9544828159065749,0.9620887963103598,0.9565498909756697
5.434,2.8500539347368594,0.3782585695912266,0.40173587688163787,-0.00023576440204155707,0.40173587688163787,1.0191117241368564,0.9544735515789741,0.9620797632608464,0.9565403561927973
5.436,2.8416726902071368,0.37815200408556315,0.40176363766145873,-0.00022985479588348887,0.40176363766145873,1.0191037372973284,0.9544645352512083,0.9620710069177083,0.956531098644942
5.438,2.8335047780793077,0.37804984201681024,0.4017909927770907,-0.00022391280287098632,0.4017909927770907,1.0190958870392939,0.9544557682803797,0.9620625285179645,0.956522119674785
5.44,2.825551342557373,0.37795209351967585,0.4018179378063393,-0.00021793963040993227,0.4018179378063393,1.0190881746367138,0.954447251963917,0.9620543292352352,0.9565134205602984
5.442,2.817813484316852,0.3778587678693426,0.4018444684151145,-0.00021193648930442394,0.4018444684151145,1.0190806013265095,0.9544389875393133,0.9620464101795381,0.9565050025145087
5.444,2.8102922603866993,0.3777698734817794,0.40187058035807516,-0.00020590459351939747,0.40187058035807516,1.019073168308272,0.9544309761838812,0.9620387723971013,0.9564968666852766
5.446,2.802988684039801,0.3776854179142122,0.4018962694792546,-0.000199845159943244,0.4018962694792546,1.0190658767439909,0.9544232190145289,0.9620314168701992,0.9564890141551001
5.448,2.7959037246919958,0.3776054078657465,0.4019215317126682,-0.00019375940815041703,0.4019215317126682,1.0190587277577938,0.9544157170875556,0.9620243445170036,0.9564814459409372
5.45,2.789038307809664,0.37752984917814125,0.4019463630829019,-0.0001876485601641074,0.4019463630829019,1.0190517224357045,0.9544084713984679,0.9620175561914562,0.9564741629940466
5.452,2.7823933148258226,0.3774587468367385,0.4019707597056824,-0.0001815138402189843,0.4019707597056824,1.0190448618254133,0.954401482881815,0.9620110526831602,0.9564671661998533
5.454,2.7759695830647924,0.37739210497154235,0.4019947177884288,-0.00017535647452409975,0.4019947177884288,1.019038146936063,0.9543947524110444,0.962004834717289,0.9564604563778294
5.456,2.7697679056753834,0.3773299268584477,0.4020182336307849,-0.00016917769102595603,0.4020182336307849,1.0190315787380513,0.9543882807983783,0.9619989029545174,0.9564540342813999
